MR32 CSV
Name,EMG 1 channel recording 1
Frequency,2000
Date,25-03-2022 10:25:34
"Time,s","VMO RT,uV"
2.8340,92.45
2.8345,104.1
2.8350,105.6
2.8355,102.8
2.8360,97.95
2.8365,88.18
2.8370,76.89
2.8375,71.7
2.8380,65.9
2.8385,42.71
2.8390,3.031
2.8395,-27.49
2.8400,-34.81
2.8405,-34.2
2.8410,-43.05
2.8415,-55.26
2.8420,-57.4
2.8425,-55.87
2.8430,-64.72
2.8435,-77.54
2.8440,-78.46
2.8445,-70.22
2.8450,-69.3
2.8455,-75.71
2.8460,-72.96
2.8465,-57.09
2.8470,-42.14
2.8475,-36.03
2.8480,-30.85
2.8485,-20.16
2.8490,-14.06
2.8495,-20.16
2.8500,-29.01
2.8505,-26.57
2.8510,-13.14
2.8515,-1.241
2.8520,0.895
2.8525,-3.683
2.8530,-9.176
2.8535,-11.01
2.8540,-10.09
2.8545,-8.261
2.8550,-6.43
2.8555,-5.514
2.8560,-6.124
2.8565,-9.176
2.8570,-12.84
2.8575,-12.53
2.8580,-6.735
2.8585,-0.02059
2.8590,4.252
2.8595,6.999
2.8600,9.746
2.8605,10.05
2.8610,7.609
2.8615,7.304
2.8620,12.8
2.8625,19.51
2.8630,21.34
2.8635,19.51
2.8640,20.43
2.8645,23.48
2.8650,25.62
2.8655,27.14
2.8660,28.06
2.8665,21.34
2.8670,-0.02059
2.8675,-26.27
2.8680,-34.81
2.8685,-14.06
2.8690,21.04
2.8695,46.37
2.8700,50.64
2.8705,41.18
2.8710,28.06
2.8715,16.15
2.8720,8.525
2.8725,9.135
2.8730,18.6
2.8735,29.89
2.8740,35.99
2.8745,34.16
2.8750,28.06
2.8755,20.73
2.8760,14.02
2.8765,6.999
2.8770,0.5898
2.8775,-1.852
2.8780,0.2846
2.8785,4.557
2.8790,6.083
2.8795,6.999
2.8800,14.93
2.8805,35.08
2.8810,63.77
2.8815,92.45
2.8820,111.1
2.8825,113.5
2.8830,101
2.8835,81.77
2.8840,65.6
2.8845,52.78
2.8850,38.43
2.8855,21.04
2.8860,2.726
2.8865,-13.45
2.8870,-27.18
2.8875,-34.2
2.8880,-30.85
2.8885,-20.77
2.8890,-12.23
2.8895,-10.7
2.8900,-11.92
2.8905,-11.31
2.8910,-11.31
2.8915,-14.67
2.8920,-18.94
2.8925,-20.77
2.8930,-20.47
2.8935,-20.16
2.8940,-19.55
2.8945,-18.03
2.8950,-16.5
2.8955,-16.2
2.8960,-16.2
2.8965,-14.67
2.8970,-13.14
2.8975,-12.53
2.8980,-11.92
2.8985,-9.482
2.8990,-6.124
2.8995,-4.293
2.9000,-4.599
2.9005,-4.904
2.9010,-3.988
2.9015,-3.073
2.9020,-3.683
2.9025,-5.514
2.9030,-6.124
2.9035,-2.767
2.9040,3.642
2.9045,10.36
2.9050,12.49
2.9055,10.05
2.9060,7.304
2.9065,7.304
2.9070,9.135
2.9075,10.66
2.9080,8.22
2.9085,2.116
2.9090,-5.819
2.9095,-13.45
2.9100,-17.11
2.9105,-18.33
2.9110,-21.38
2.9115,-29.32
2.9120,-39.39
2.9125,-46.1
2.9130,-45.19
2.9135,-38.78
2.9140,-32.68
2.9145,-29.93
2.9150,-28.4
2.9155,-24.74
2.9160,-20.16
2.9165,-18.94
2.9170,-21.69
2.9175,-23.22
2.9180,-19.55
2.9185,-13.14
2.9190,-8.871
2.9195,-8.566
2.9200,-8.261
2.9205,-5.514
2.9210,-1.547
2.9215,0.2846
2.9220,0.2846
2.9225,0.895
2.9230,3.031
2.9235,4.863
2.9240,3.947
2.9245,0.895
2.9250,-0.9362
2.9255,-1.241
2.9260,-1.547
2.9265,-3.378
2.9270,-7.04
2.9275,-11.01
2.9280,-14.36
2.9285,-15.89
2.9290,-14.36
2.9295,-10.4
2.9300,-5.209
2.9305,-0.9362
2.9310,0.5898
2.9315,-0.02059
2.9320,-1.852
2.9325,-2.767
2.9330,-1.241
2.9335,0.2846
2.9340,0.2846
2.9345,0.2846
2.9350,1.811
2.9355,3.947
2.9360,3.337
2.9365,0.895
2.9370,0.5898
2.9375,2.421
2.9380,3.337
2.9385,1.811
2.9390,0.2846
2.9395,-0.02059
2.9400,-0.02059
2.9405,0.2846
2.9410,2.726
2.9415,8.22
2.9420,12.8
2.9425,13.71
2.9430,12.8
2.9435,12.8
2.9440,13.1
2.9445,10.66
2.9450,6.999
2.9455,5.168
2.9460,5.473
2.9465,4.557
2.9470,0.895
2.9475,-3.073
2.9480,-7.04
2.9485,-12.23
2.9490,-19.55
2.9495,-26.27
2.9500,-29.32
2.9505,-28.1
2.9510,-26.27
2.9515,-26.27
2.9520,-28.4
2.9525,-32.37
2.9530,-35.42
2.9535,-33.9
2.9540,-25.66
2.9545,-17.11
2.9550,-17.42
2.9555,-27.18
2.9560,-36.03
2.9565,-34.51
2.9570,-26.27
2.9575,-19.55
2.9580,-16.5
2.9585,-11.01
2.9590,-0.3258
2.9595,11.27
2.9600,18.29
2.9605,18.9
2.9610,19.51
2.9615,25.92
2.9620,37.21
2.9625,43.32
2.9630,35.08
2.9635,15.54
2.9640,-0.631
2.9645,-4.293
2.9650,0.5898
2.9655,5.168
2.9660,6.694
2.9665,10.66
2.9670,19.21
2.9675,29.58
2.9680,39.04
2.9685,46.98
2.9690,51.86
2.9695,51.56
2.9700,46.98
2.9705,43.32
2.9710,46.37
2.9715,57.05
2.9720,71.09
2.9725,80.86
2.9730,83.6
2.9735,79.64
2.9740,70.17
2.9745,54.91
2.9750,35.69
2.9755,20.73
2.9760,15.85
2.9765,17.38
2.9770,17.99
2.9775,15.85
2.9780,14.93
2.9785,18.9
2.9790,25.62
2.9795,29.58
2.9800,21.65
2.9805,-7.04
2.9810,-53.43
2.9815,-96.16
2.9820,-117.5
2.9825,-124.5
2.9830,-138.3
2.9835,-163
2.9840,-179.2
2.9845,-172.2
2.9850,-147.7
2.9855,-119.7
2.9860,-88.83
2.9865,-51.29
2.9870,-12.84
2.9875,15.85
2.9880,35.08
2.9885,54
2.9890,79.02
2.9895,105.9
2.9900,124.8
2.9905,129.4
2.9910,119.3
2.9915,102.5
2.9920,89.4
2.9925,78.72
2.9930,58.88
2.9935,24.09
2.9940,-12.84
2.9945,-32.37
2.9950,-28.71
2.9955,-13.14
2.9960,2.726
2.9965,15.85
2.9970,24.39
2.9975,25.92
2.9980,21.65
2.9985,18.9
2.9990,21.95
2.9995,27.14
3.0000,26.84
3.0005,19.21
3.0010,8.22
3.0015,-0.02059
3.0020,-2.462
3.0025,-2.157
3.0030,-3.683
3.0035,-7.65
3.0040,-11.01
3.0045,-11.01
3.0050,-10.09
3.0055,-11.92
3.0060,-15.89
3.0065,-21.08
3.0070,-32.98
3.0075,-53.43
3.0080,-74.79
3.0085,-87
3.0090,-93.1
3.0095,-102.6
3.0100,-111.4
3.0105,-105.6
3.0110,-83.64
3.0115,-59.84
3.0120,-45.8
3.0125,-37.86
3.0130,-27.49
3.0135,-14.98
3.0140,-0.9362
3.0145,17.07
3.0150,40.27
3.0155,59.19
3.0160,68.04
3.0165,72.62
3.0170,77.19
3.0175,77.8
3.0180,68.95
3.0185,55.52
3.0190,43.62
3.0195,32.33
3.0200,19.51
3.0205,10.66
3.0210,13.1
3.0215,21.95
3.0220,27.75
3.0225,27.75
3.0230,27.14
3.0235,26.84
3.0240,22.56
3.0245,13.41
3.0250,4.863
3.0255,0.5898
3.0260,-1.852
3.0265,-4.904
3.0270,-7.04
3.0275,-7.65
3.0280,-9.176
3.0285,-12.84
3.0290,-14.67
3.0295,-11.62
3.0300,-8.261
3.0305,-8.871
3.0310,-13.45
3.0315,-16.81
3.0320,-17.72
3.0325,-18.33
3.0330,-19.25
3.0335,-17.42
3.0340,-10.09
3.0345,-0.02059
3.0350,10.05
3.0355,15.24
3.0360,12.8
3.0365,4.557
3.0370,-0.9362
3.0375,2.116
3.0380,9.135
3.0385,8.22
3.0390,-4.293
3.0395,-18.64
3.0400,-25.96
3.0405,-32.37
3.0410,-46.72
3.0415,-66.55
3.0420,-79.68
3.0425,-79.07
3.0430,-68.69
3.0435,-57.09
3.0440,-51.6
3.0445,-52.21
3.0450,-48.85
3.0455,-32.07
3.0460,-7.956
3.0465,5.473
3.0470,3.947
3.0475,3.031
3.0480,13.1
3.0485,23.78
3.0490,23.78
3.0495,21.95
3.0500,30.5
3.0505,41.18
3.0510,40.88
3.0515,35.99
3.0520,44.54
3.0525,61.93
3.0530,65.9
3.0535,48.81
3.0540,27.45
3.0545,16.15
3.0550,11.27
3.0555,4.863
3.0560,-2.462
3.0565,-7.345
3.0570,-9.176
3.0575,-7.956
3.0580,-3.378
3.0585,-0.3258
3.0590,-1.852
3.0595,-1.852
3.0600,12.49
3.0605,53.69
3.0610,129.7
3.0615,238.6
3.0620,348.2
3.0625,396.7
3.0630,337.5
3.0635,188.6
3.0640,18.6
3.0645,-114.2
3.0650,-199.3
3.0655,-254.2
3.0660,-288.7
3.0665,-303.1
3.0670,-296.1
3.0675,-270.7
3.0680,-230.7
3.0685,-183.1
3.0690,-138
3.0695,-99.21
3.0700,-63.2
3.0705,-26.27
3.0710,9.746
3.0715,39.96
3.0720,62.54
3.0725,75.67
3.0730,76.28
3.0735,61.93
3.0740,37.21
3.0745,8.525
3.0750,-25.35
3.0755,-69.6
3.0760,-114.5
3.0765,-130.9
3.0770,-95.55
3.0775,-21.99
3.0780,46.06
3.0785,75.97
3.0790,72.92
3.0795,61.02
3.0800,51.25
3.0805,40.57
3.0810,28.67
3.0815,22.56
3.0820,23.48
3.0825,25.01
3.0830,23.48
3.0835,22.87
3.0840,25.31
3.0845,26.84
3.0850,25.31
3.0855,24.7
3.0860,27.14
3.0865,29.28
3.0870,27.75
3.0875,25.31
3.0880,25.92
3.0885,27.45
3.0890,27.45
3.0895,25.92
3.0900,25.92
3.0905,26.23
3.0910,25.31
3.0915,23.48
3.0920,22.87
3.0925,22.87
3.0930,21.65
3.0935,19.21
3.0940,18.6
3.0945,19.51
3.0950,19.82
3.0955,17.99
3.0960,16.46
3.0965,16.46
3.0970,16.46
3.0975,14.63
3.0980,12.49
3.0985,13.1
3.0990,15.24
3.0995,15.54
3.1000,12.8
3.1005,9.44
3.1010,8.525
3.1015,8.83
3.1020,8.83
3.1025,7.609
3.1030,5.778
3.1035,4.863
3.1040,4.557
3.1045,4.252
3.1050,3.031
3.1055,1.505
3.1060,0.5898
3.1065,0.895
3.1070,1.2
3.1075,0.5898
3.1080,-0.02059
3.1085,0.5898
3.1090,1.811
3.1095,1.811
3.1100,0.2846
3.1105,-0.631
3.1110,-1.241
3.1115,-0.9362
3.1120,-0.9362
3.1125,-1.852
3.1130,-3.073
3.1135,-3.988
3.1140,-3.378
3.1145,-1.852
3.1150,-1.547
3.1155,-3.073
3.1160,-4.293
3.1165,-3.988
3.1170,-2.462
3.1175,-2.157
3.1180,-3.378
3.1185,-3.988
3.1190,-3.378
3.1195,-3.073
3.1200,-3.683
3.1205,-4.599
3.1210,-4.293
3.1215,-3.683
3.1220,-3.683
3.1225,-5.819
3.1230,-7.956
3.1235,-8.871
3.1240,-8.566
3.1245,-9.176
3.1250,-10.09
3.1255,-10.7
3.1260,-11.31
3.1265,-12.84
3.1270,-14.98
3.1275,-14.06
3.1280,-10.7
3.1285,-9.787
3.1290,-10.7
3.1295,-6.735
3.1300,6.999
3.1305,23.17
3.1310,29.58
3.1315,25.01
3.1320,19.51
3.1325,18.9
3.1330,19.51
3.1335,18.29
3.1340,16.15
3.1345,14.93
3.1350,9.746
3.1355,-2.157
3.1360,-15.89
3.1365,-22.91
3.1370,-22.6
3.1375,-20.16
3.1380,-17.11
3.1385,-10.09
3.1390,-0.9362
3.1395,1.811
3.1400,-6.43
3.1405,-19.86
3.1410,-28.1
3.1415,-29.32
3.1420,-27.79
3.1425,-28.1
3.1430,-31.15
3.1435,-38.17
3.1440,-46.72
3.1445,-51.6
3.1450,-47.33
3.1455,-36.64
3.1460,-26.88
3.1465,-20.16
3.1470,-14.36
3.1475,-10.7
3.1480,-17.72
3.1485,-36.95
3.1490,-58.01
3.1495,-66.86
3.1500,-59.53
3.1505,-46.1
3.1510,-38.17
3.1515,-41.22
3.1520,-50.99
3.1525,-55.26
3.1530,-44.27
3.1535,-21.38
3.1540,1.811
3.1545,20.73
3.1550,43.62
3.1555,77.8
3.1560,114.1
3.1565,131.2
3.1570,118.7
3.1575,89.4
3.1580,64.99
3.1585,54.91
3.1590,52.17
3.1595,45.15
3.1600,31.41
3.1605,18.29
3.1610,11.58
3.1615,9.135
3.1620,4.557
3.1625,-4.599
3.1630,-12.23
3.1635,-10.4
3.1640,1.2
3.1645,15.85
3.1650,25.31
3.1655,27.14
3.1660,23.78
3.1665,18.6
3.1670,11.58
3.1675,3.642
3.1680,-5.514
3.1685,-16.5
3.1690,-27.18
3.1695,-31.46
3.1700,-25.96
3.1705,-16.2
3.1710,-12.53
3.1715,-18.03
3.1720,-22.91
3.1725,-17.42
3.1730,-3.988
3.1735,5.473
3.1740,5.778
3.1745,0.895
3.1750,-3.988
3.1755,-7.04
3.1760,-8.871
3.1765,-9.787
3.1770,-10.4
3.1775,-11.62
3.1780,-12.53
3.1785,-11.92
3.1790,-10.4
3.1795,-10.4
3.1800,-11.31
3.1805,-11.01
3.1810,-9.176
3.1815,-7.65
3.1820,-7.345
3.1825,-7.65
3.1830,-7.04
3.1835,-6.43
3.1840,-6.43
3.1845,-6.124
3.1850,-5.819
3.1855,-5.209
3.1860,-4.293
3.1865,-3.378
3.1870,-3.683
3.1875,-4.904
3.1880,-5.514
3.1885,-3.683
3.1890,-1.241
3.1895,-1.547
3.1900,-3.683
3.1905,-4.293
3.1910,-3.073
3.1915,-2.157
3.1920,-3.683
3.1925,-5.209
3.1930,-4.293
3.1935,-2.157
3.1940,-1.852
3.1945,-2.462
3.1950,-2.767
3.1955,-1.852
3.1960,-1.241
3.1965,-1.547
3.1970,-0.9362
3.1975,-0.02059
3.1980,-0.3258
3.1985,-1.547
3.1990,-1.547
3.1995,0.2846
3.2000,3.031
3.2005,5.168
3.2010,6.694
3.2015,7.914
3.2020,7.304
3.2025,5.168
3.2030,3.947
3.2035,5.168
3.2040,6.999
3.2045,7.304
3.2050,6.388
3.2055,5.473
3.2060,5.473
3.2065,4.863
3.2070,3.947
3.2075,3.642
3.2080,3.642
3.2085,3.642
3.2090,3.031
3.2095,2.726
3.2100,2.116
3.2105,1.811
3.2110,0.895
3.2115,-0.02059
3.2120,-0.631
3.2125,-0.631
3.2130,0.2846
3.2135,1.505
3.2140,1.811
3.2145,1.811
3.2150,3.642
3.2155,6.388
3.2160,6.999
3.2165,4.252
3.2170,1.2
3.2175,0.895
3.2180,2.421
3.2185,3.947
3.2190,4.863
3.2195,6.999
3.2200,10.66
3.2205,14.02
3.2210,15.54
3.2215,16.46
3.2220,18.9
3.2225,23.17
3.2230,28.06
3.2235,30.8
3.2240,31.11
3.2245,26.53
3.2250,17.38
3.2255,6.999
3.2260,1.2
3.2265,1.2
3.2270,2.421
3.2275,-0.02059
3.2280,-3.378
3.2285,-3.988
3.2290,-2.462
3.2295,-5.514
3.2300,-14.67
3.2305,-24.13
3.2310,-27.79
3.2315,-24.44
3.2320,-17.42
3.2325,-11.01
3.2330,-8.261
3.2335,-10.09
3.2340,-13.75
3.2345,-14.67
3.2350,-11.92
3.2355,-8.871
3.2360,-7.345
3.2365,-4.904
3.2370,-0.9362
3.2375,2.116
3.2380,2.726
3.2385,0.895
3.2390,-0.631
3.2395,-0.9362
3.2400,-0.631
3.2405,-0.02059
3.2410,1.2
3.2415,2.726
3.2420,3.337
3.2425,3.031
3.2430,3.031
3.2435,3.642
3.2440,4.557
3.2445,4.252
3.2450,2.421
3.2455,0.5898
3.2460,0.895
3.2465,2.726
3.2470,4.557
3.2475,5.168
3.2480,5.168
3.2485,4.863
3.2490,3.947
3.2495,3.031
3.2500,2.726
3.2505,3.337
3.2510,3.642
3.2515,2.726
3.2520,1.811
3.2525,2.421
3.2530,3.642
3.2535,3.337
3.2540,2.421
3.2545,1.811
3.2550,2.421
3.2555,2.116
3.2560,0.895
3.2565,0.2846
3.2570,1.2
3.2575,2.116
3.2580,2.421
3.2585,2.421
3.2590,2.421
3.2595,1.811
3.2600,0.2846
3.2605,-0.02059
3.2610,0.2846
3.2615,1.505
3.2620,1.2
3.2625,-0.02059
3.2630,0.895
3.2635,3.031
3.2640,3.947
3.2645,3.031
3.2650,2.116
3.2655,2.726
3.2660,3.337
3.2665,1.505
3.2670,-0.3258
3.2675,-0.631
3.2680,-0.02059
3.2685,-0.02059
3.2690,-1.241
3.2695,-1.241
3.2700,-0.02059
3.2705,-0.02059
3.2710,-0.3258
3.2715,-0.3258
3.2720,0.2846
3.2725,0.5898
3.2730,-0.02059
3.2735,-1.241
3.2740,-1.241
3.2745,-0.02059
3.2750,-0.02059
3.2755,-0.02059
3.2760,-0.9362
3.2765,-0.9362
3.2770,-0.631
3.2775,-0.9362
3.2780,-1.547
3.2785,-1.547
3.2790,-0.9362
3.2795,-0.3258
3.2800,-1.241
3.2805,-2.462
3.2810,-2.767
3.2815,-2.462
3.2820,-2.157
3.2825,-2.767
3.2830,-3.073
3.2835,-2.767
3.2840,-2.157
3.2845,-2.157
3.2850,-2.767
3.2855,-3.073
3.2860,-3.073
3.2865,-3.378
3.2870,-3.378
3.2875,-2.767
3.2880,-2.462
3.2885,-2.462
3.2890,-2.767
3.2895,-2.767
3.2900,-2.157
3.2905,-1.241
3.2910,-0.631
3.2915,-0.9362
3.2920,-1.547
3.2925,-1.852
3.2930,-1.547
3.2935,-0.9362
3.2940,-0.9362
3.2945,-1.547
3.2950,-1.852
3.2955,-2.157
3.2960,-2.157
3.2965,-2.462
3.2970,-2.767
3.2975,-2.767
3.2980,-3.073
3.2985,-3.073
3.2990,-2.462
3.2995,-1.241
3.3000,-0.3258
3.3005,-0.9362
3.3010,-2.462
3.3015,-3.683
3.3020,-3.683
3.3025,-2.462
3.3030,-0.9362
3.3035,-0.02059
3.3040,-0.9362
3.3045,-2.462
3.3050,-2.767
3.3055,-1.852
3.3060,-1.241
3.3065,-1.852
3.3070,-2.767
3.3075,-2.767
3.3080,-1.241
3.3085,-0.02059
3.3090,-0.3258
3.3095,-1.241
3.3100,-2.157
3.3105,-2.462
3.3110,-2.157
3.3115,-2.157
3.3120,-2.157
3.3125,-1.241
3.3130,-0.02059
3.3135,0.2846
3.3140,-0.3258
3.3145,-1.241
3.3150,-0.9362
3.3155,-0.02059
3.3160,-0.02059
3.3165,-1.241
3.3170,-1.852
3.3175,-1.241
3.3180,-0.3258
3.3185,-0.3258
3.3190,-0.9362
3.3195,-0.631
3.3200,-0.3258
3.3205,-0.3258
3.3210,-0.631
3.3215,-0.9362
3.3220,-0.631
3.3225,-0.631
3.3230,-0.631
3.3235,-0.9362
3.3240,-1.547
3.3245,-1.852
3.3250,-2.462
3.3255,-2.157
3.3260,-0.9362
3.3265,0.5898
3.3270,1.505
3.3275,0.895
3.3280,0.2846
3.3285,-0.02059
3.3290,-0.3258
3.3295,-1.241
3.3300,-1.547
3.3305,-0.631
3.3310,-0.02059
3.3315,-1.547
3.3320,-2.767
3.3325,-2.157
3.3330,-0.631
3.3335,-0.631
3.3340,-2.157
3.3345,-2.462
3.3350,-1.852
3.3355,-2.157
3.3360,-3.378
3.3365,-3.988
3.3370,-3.378
3.3375,-2.462
3.3380,-2.157
3.3385,-1.241
3.3390,-0.02059
3.3395,0.5898
3.3400,1.811
3.3405,5.168
3.3410,10.97
3.3415,17.99
3.3420,25.31
3.3425,29.89
3.3430,27.75
3.3435,16.15
3.3440,-0.3258
3.3445,-15.59
3.3450,-25.96
3.3455,-32.37
3.3460,-34.81
3.3465,-35.12
3.3470,-36.03
3.3475,-37.25
3.3480,-34.81
3.3485,-26.88
3.3490,-18.94
3.3495,-14.06
3.3500,-7.956
3.3505,2.726
3.3510,14.32
3.3515,22.26
3.3520,31.72
3.3525,48.2
3.3530,63.77
3.3535,65.9
3.3540,55.22
3.3545,43.01
3.3550,36.3
3.3555,29.28
3.3560,18.6
3.3565,7.609
3.3570,0.2846
3.3575,-5.819
3.3580,-13.14
3.3585,-17.11
3.3590,-14.67
3.3595,-8.261
3.3600,-3.683
3.3605,-1.241
3.3610,-0.02059
3.3615,0.895
3.3620,0.5898
3.3625,-0.3258
3.3630,-1.241
3.3635,-0.9362
3.3640,0.5898
3.3645,3.337
3.3650,4.252
3.3655,0.895
3.3660,-4.904
3.3665,-9.787
3.3670,-11.31
3.3675,-12.53
3.3680,-17.72
3.3685,-27.18
3.3690,-37.56
3.3695,-46.1
3.3700,-52.21
3.3705,-53.12
3.3710,-44.27
3.3715,-25.05
3.3720,-3.378
3.3725,8.525
3.3730,9.746
3.3735,14.02
3.3740,33.25
3.3745,63.15
3.3750,86.96
3.3755,94.89
3.3760,89.4
3.3765,75.97
3.3770,55.83
3.3775,32.33
3.3780,13.1
3.3785,0.5898
3.3790,-11.01
3.3795,-26.88
3.3800,-40.92
3.3805,-43.66
3.3810,-34.81
3.3815,-23.83
3.3820,-16.2
3.3825,-7.956
3.3830,1.811
3.3835,9.135
3.3840,8.22
3.3845,2.726
3.3850,0.895
3.3855,2.421
3.3860,1.2
3.3865,-5.514
3.3870,-13.14
3.3875,-17.42
3.3880,-19.55
3.3885,-21.99
3.3890,-23.83
3.3895,-21.69
3.3900,-16.5
3.3905,-11.31
3.3910,-6.735
3.3915,-2.767
3.3920,-1.241
3.3925,-2.462
3.3930,-3.988
3.3935,-3.378
3.3940,-1.547
3.3945,-1.241
3.3950,-2.462
3.3955,-3.683
3.3960,-3.378
3.3965,-3.073
3.3970,-2.462
3.3975,-1.852
3.3980,-1.241
3.3985,-1.852
3.3990,-2.462
3.3995,-2.462
3.4000,-1.241
3.4005,-0.02059
3.4010,-0.02059
3.4015,-0.9362
3.4020,-1.852
3.4025,-1.852
3.4030,-0.3258
3.4035,0.895
3.4040,0.2846
3.4045,-1.547
3.4050,-2.767
3.4055,-1.852
3.4060,-1.241
3.4065,-2.157
3.4070,-3.073
3.4075,-1.547
3.4080,-0.02059
3.4085,0.2846
3.4090,-0.02059
3.4095,0.2846
3.4100,0.5898
3.4105,-0.02059
3.4110,-0.631
3.4115,0.2846
3.4120,3.031
3.4125,4.557
3.4130,3.337
3.4135,1.811
3.4140,0.895
3.4145,1.2
3.4150,1.505
3.4155,1.505
3.4160,1.505
3.4165,0.895
3.4170,1.2
3.4175,2.421
3.4180,2.726
3.4185,1.811
3.4190,0.2846
3.4195,0.895
3.4200,2.421
3.4205,3.031
3.4210,1.811
3.4215,1.2
3.4220,2.116
3.4225,3.337
3.4230,3.642
3.4235,3.337
3.4240,2.421
3.4245,1.505
3.4250,0.5898
3.4255,1.2
3.4260,2.726
3.4265,3.031
3.4270,1.505
3.4275,0.2846
3.4280,0.895
3.4285,2.421
3.4290,2.421
3.4295,1.2
3.4300,0.895
3.4305,2.116
3.4310,3.031
3.4315,2.116
3.4320,0.5898
3.4325,0.2846
3.4330,1.505
3.4335,2.421
3.4340,2.421
3.4345,1.505
3.4350,1.2
3.4355,1.2
3.4360,0.895
3.4365,0.2846
3.4370,0.2846
3.4375,0.895
3.4380,1.505
3.4385,1.2
3.4390,1.2
3.4395,1.2
3.4400,1.2
3.4405,0.895
3.4410,0.5898
3.4415,1.505
3.4420,2.421
3.4425,1.2
3.4430,-0.02059
3.4435,-0.3258
3.4440,0.895
3.4445,1.811
3.4450,0.5898
3.4455,-0.02059
3.4460,0.895
3.4465,2.116
3.4470,1.505
3.4475,0.2846
3.4480,0.5898
3.4485,1.505
3.4490,0.895
3.4495,-0.631
3.4500,-1.547
3.4505,-1.241
3.4510,-0.9362
3.4515,-1.241
3.4520,-0.631
3.4525,-0.02059
3.4530,0.2846
3.4535,0.2846
3.4540,0.895
3.4545,1.811
3.4550,1.811
3.4555,1.2
3.4560,0.895
3.4565,1.505
3.4570,1.505
3.4575,0.5898
3.4580,0.5898
3.4585,1.2
3.4590,1.811
3.4595,1.2
3.4600,0.5898
3.4605,0.5898
3.4610,0.5898
3.4615,-0.02059
3.4620,-0.631
3.4625,-2.157
3.4630,-3.683
3.4635,-4.293
3.4640,-3.683
3.4645,-3.378
3.4650,-4.599
3.4655,-6.124
3.4660,-6.43
3.4665,-5.819
3.4670,-5.514
3.4675,-5.514
3.4680,-4.904
3.4685,-3.683
3.4690,-2.462
3.4695,-1.852
3.4700,-0.9362
3.4705,-0.3258
3.4710,-0.02059
3.4715,0.5898
3.4720,0.2846
3.4725,-0.02059
3.4730,-1.241
3.4735,-1.241
3.4740,-0.02059
3.4745,0.895
3.4750,0.5898
3.4755,-0.02059
3.4760,-0.02059
3.4765,0.895
3.4770,0.895
3.4775,0.2846
3.4780,0.2846
3.4785,0.2846
3.4790,-0.02059
3.4795,-0.3258
3.4800,0.2846
3.4805,1.811
3.4810,1.2
3.4815,-0.02059
3.4820,-0.3258
3.4825,1.505
3.4830,3.031
3.4835,2.116
3.4840,0.2846
3.4845,-0.02059
3.4850,1.2
3.4855,1.811
3.4860,1.505
3.4865,1.2
3.4870,1.811
3.4875,2.116
3.4880,1.811
3.4885,0.895
3.4890,0.5898
3.4895,1.2
3.4900,1.505
3.4905,1.505
3.4910,1.505
3.4915,1.811
3.4920,1.811
3.4925,1.505
3.4930,1.2
3.4935,1.2
3.4940,1.2
3.4945,0.895
3.4950,0.895
3.4955,0.895
3.4960,0.5898
3.4965,-0.02059
3.4970,0.2846
3.4975,1.2
3.4980,2.116
3.4985,1.811
3.4990,1.811
3.4995,1.505
3.5000,1.505
3.5005,0.895
3.5010,0.5898
3.5015,0.5898
3.5020,0.2846
3.5025,-0.9362
3.5030,-2.157
3.5035,-2.157
3.5040,-1.852
3.5045,-2.462
3.5050,-3.378
3.5055,-3.378
3.5060,-2.462
3.5065,-2.157
3.5070,-2.767
3.5075,-2.157
3.5080,-0.631
3.5085,-0.02059
3.5090,-0.3258
3.5095,-1.241
3.5100,-0.631
3.5105,-0.02059
3.5110,-0.9362
3.5115,-2.767
3.5120,-2.767
3.5125,-1.547
3.5130,-1.241
3.5135,-2.157
3.5140,-2.767
3.5145,-2.157
3.5150,-1.852
3.5155,-1.852
3.5160,-1.852
3.5165,-1.852
3.5170,-1.852
3.5175,-1.852
3.5180,-2.157
3.5185,-2.462
3.5190,-2.767
3.5195,-3.378
3.5200,-3.073
3.5205,-2.157
3.5210,-1.852
3.5215,-2.157
3.5220,-1.852
3.5225,-0.9362
3.5230,-0.02059
3.5235,-0.02059
3.5240,-0.631
3.5245,-0.9362
3.5250,-0.3258
3.5255,-0.3258
3.5260,-0.9362
3.5265,-1.241
3.5270,-0.9362
3.5275,-0.3258
3.5280,-0.02059
3.5285,-0.02059
3.5290,-0.02059
3.5295,-0.02059
3.5300,0.2846
3.5305,0.5898
3.5310,0.2846
3.5315,-0.02059
3.5320,-1.547
3.5325,-2.767
3.5330,-3.073
3.5335,-2.462
3.5340,-1.852
3.5345,-1.241
3.5350,-0.9362
3.5355,-0.9362
3.5360,-0.9362
3.5365,-1.547
3.5370,-1.852
3.5375,-1.852
3.5380,-1.547
3.5385,-2.157
3.5390,-3.378
3.5395,-3.988
3.5400,-3.073
3.5405,-1.547
3.5410,-1.241
3.5415,-1.547
3.5420,-1.852
3.5425,-1.241
3.5430,-0.3258
3.5435,-0.02059
3.5440,-0.02059
3.5445,-0.3258
3.5450,-0.02059
3.5455,0.895
3.5460,1.505
3.5465,0.5898
3.5470,-0.631
3.5475,-1.241
3.5480,-0.3258
3.5485,0.5898
3.5490,0.895
3.5495,0.895
3.5500,1.2
3.5505,0.895
3.5510,0.5898
3.5515,0.895
3.5520,1.505
3.5525,2.116
3.5530,1.811
3.5535,1.811
