RI	RS	VM	VL
16.80706260389738	-67.22825041558951	0.0	-84.03531301948689
16.80706260389738	-16.80706260389738	33.61412520779476	-16.80706260389738
33.61412520779476	-16.80706260389738	33.61412520779476	-33.61412520779476
0.0	-16.80706260389738	16.80706260389738	-33.61412520779476
-33.61412520779476	0.0	33.61412520779476	-50.42118781169214
-33.61412520779476	16.80706260389738	0.0	-16.80706260389738
-50.42118781169214	16.80706260389738	16.80706260389738	0.0
-67.22825041558951	0.0	0.0	16.80706260389738
-67.22825041558951	-16.80706260389738	-33.61412520779476	0.0
-50.42118781169214	0.0	0.0	16.80706260389738
-50.42118781169214	0.0	-33.61412520779476	16.80706260389738
-33.61412520779476	0.0	-33.61412520779476	16.80706260389738
-50.42118781169214	-16.80706260389738	-50.42118781169214	16.80706260389738
-67.22825041558951	-33.61412520779476	-67.22825041558951	0.0
0.0	-16.80706260389738	-50.42118781169214	33.61412520779476
-33.61412520779476	-33.61412520779476	0.0	16.80706260389738
-33.61412520779476	-33.61412520779476	16.80706260389738	0.0
33.61412520779476	-16.80706260389738	16.80706260389738	0.0
0.0	-50.42118781169214	-33.61412520779476	-33.61412520779476
16.80706260389738	-16.80706260389738	16.80706260389738	-33.61412520779476
50.42118781169214	-16.80706260389738	50.42118781169214	-50.42118781169214
0.0	-33.61412520779476	33.61412520779476	-50.42118781169214
16.80706260389738	-33.61412520779476	0.0	-67.22825041558951
33.61412520779476	-16.80706260389738	33.61412520779476	-50.42118781169214
16.80706260389738	0.0	50.42118781169214	-50.42118781169214
0.0	0.0	16.80706260389738	-16.80706260389738
0.0	16.80706260389738	0.0	0.0
-33.61412520779476	16.80706260389738	-50.42118781169214	-16.80706260389738
0.0	0.0	0.0	0.0
-67.22825041558951	16.80706260389738	-50.42118781169214	16.80706260389738
-67.22825041558951	0.0	-33.61412520779476	33.61412520779476
-50.42118781169214	0.0	-50.42118781169214	16.80706260389738
-33.61412520779476	16.80706260389738	-67.22825041558951	50.42118781169214
-33.61412520779476	16.80706260389738	-50.42118781169214	33.61412520779476
16.80706260389738	0.0	-33.61412520779476	33.61412520779476
16.80706260389738	-16.80706260389738	0.0	0.0
16.80706260389738	0.0	16.80706260389738	-33.61412520779476
16.80706260389738	-16.80706260389738	16.80706260389738	0.0
67.22825041558951	0.0	16.80706260389738	-33.61412520779476
33.61412520779476	0.0	33.61412520779476	0.0
0.0	-33.61412520779476	16.80706260389738	-16.80706260389738
16.80706260389738	-16.80706260389738	50.42118781169214	-16.80706260389738
0.0	-16.80706260389738	50.42118781169214	-50.42118781169214
0.0	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	0.0	16.80706260389738	0.0
-50.42118781169214	-16.80706260389738	33.61412520779476	-16.80706260389738
-50.42118781169214	-16.80706260389738	16.80706260389738	33.61412520779476
-84.03531301948689	0.0	-33.61412520779476	0.0
-67.22825041558951	0.0	-33.61412520779476	16.80706260389738
-67.22825041558951	-16.80706260389738	-33.61412520779476	16.80706260389738
-50.42118781169214	-33.61412520779476	-50.42118781169214	16.80706260389738
-50.42118781169214	-16.80706260389738	-33.61412520779476	0.0
0.0	-16.80706260389738	0.0	0.0
0.0	-16.80706260389738	-33.61412520779476	-33.61412520779476
16.80706260389738	-50.42118781169214	16.80706260389738	-50.42118781169214
33.61412520779476	-67.22825041558951	0.0	-50.42118781169214
50.42118781169214	-50.42118781169214	33.61412520779476	-67.22825041558951
67.22825041558951	-33.61412520779476	16.80706260389738	-67.22825041558951
50.42118781169214	-84.03531301948689	0.0	-100.84237562338429
84.03531301948689	-50.42118781169214	50.42118781169214	-100.84237562338429
84.03531301948689	-67.22825041558951	33.61412520779476	-67.22825041558951
84.03531301948689	-16.80706260389738	33.61412520779476	-67.22825041558951
16.80706260389738	-16.80706260389738	16.80706260389738	-50.42118781169214
16.80706260389738	-16.80706260389738	33.61412520779476	-33.61412520779476
0.0	-16.80706260389738	0.0	-16.80706260389738
-33.61412520779476	-16.80706260389738	-33.61412520779476	-16.80706260389738
-33.61412520779476	0.0	-50.42118781169214	0.0
-50.42118781169214	-16.80706260389738	-84.03531301948689	0.0
-67.22825041558951	0.0	-100.84237562338429	-16.80706260389738
-50.42118781169214	16.80706260389738	-67.22825041558951	16.80706260389738
-84.03531301948689	0.0	-67.22825041558951	0.0
-67.22825041558951	16.80706260389738	-50.42118781169214	33.61412520779476
-100.84237562338429	0.0	-50.42118781169214	0.0
-67.22825041558951	0.0	-50.42118781169214	33.61412520779476
-50.42118781169214	-16.80706260389738	-50.42118781169214	16.80706260389738
-33.61412520779476	-16.80706260389738	0.0	16.80706260389738
-50.42118781169214	0.0	16.80706260389738	0.0
16.80706260389738	16.80706260389738	33.61412520779476	-16.80706260389738
33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
33.61412520779476	-16.80706260389738	50.42118781169214	-33.61412520779476
50.42118781169214	-16.80706260389738	50.42118781169214	-50.42118781169214
0.0	-16.80706260389738	33.61412520779476	-33.61412520779476
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
-33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	-16.80706260389738	33.61412520779476	0.0
0.0	-33.61412520779476	16.80706260389738	-33.61412520779476
-33.61412520779476	-33.61412520779476	33.61412520779476	0.0
-67.22825041558951	-16.80706260389738	16.80706260389738	0.0
-67.22825041558951	0.0	33.61412520779476	16.80706260389738
-67.22825041558951	-16.80706260389738	33.61412520779476	0.0
-100.84237562338429	0.0	16.80706260389738	16.80706260389738
-67.22825041558951	16.80706260389738	-50.42118781169214	0.0
-84.03531301948689	0.0	16.80706260389738	0.0
-50.42118781169214	-33.61412520779476	16.80706260389738	-33.61412520779476
-33.61412520779476	-16.80706260389738	16.80706260389738	-33.61412520779476
0.0	-16.80706260389738	16.80706260389738	-33.61412520779476
0.0	-16.80706260389738	33.61412520779476	-50.42118781169214
33.61412520779476	-16.80706260389738	33.61412520779476	-33.61412520779476
67.22825041558951	0.0	33.61412520779476	-33.61412520779476
67.22825041558951	-16.80706260389738	33.61412520779476	-16.80706260389738
67.22825041558951	-16.80706260389738	50.42118781169214	-50.42118781169214
33.61412520779476	-16.80706260389738	50.42118781169214	-16.80706260389738
33.61412520779476	-16.80706260389738	16.80706260389738	-16.80706260389738
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
-50.42118781169214	0.0	-33.61412520779476	-16.80706260389738
-50.42118781169214	-16.80706260389738	-50.42118781169214	16.80706260389738
-67.22825041558951	-16.80706260389738	-50.42118781169214	16.80706260389738
-67.22825041558951	-16.80706260389738	-67.22825041558951	16.80706260389738
-100.84237562338429	0.0	-67.22825041558951	16.80706260389738
-84.03531301948689	16.80706260389738	-84.03531301948689	16.80706260389738
-84.03531301948689	0.0	-50.42118781169214	33.61412520779476
-50.42118781169214	0.0	-84.03531301948689	16.80706260389738
-67.22825041558951	-16.80706260389738	-67.22825041558951	16.80706260389738
-33.61412520779476	0.0	0.0	16.80706260389738
0.0	16.80706260389738	-33.61412520779476	0.0
0.0	-16.80706260389738	16.80706260389738	-16.80706260389738
33.61412520779476	-33.61412520779476	0.0	-16.80706260389738
33.61412520779476	-33.61412520779476	16.80706260389738	-16.80706260389738
67.22825041558951	-16.80706260389738	33.61412520779476	-33.61412520779476
84.03531301948689	-16.80706260389738	33.61412520779476	-50.42118781169214
50.42118781169214	-16.80706260389738	33.61412520779476	-33.61412520779476
50.42118781169214	-33.61412520779476	16.80706260389738	-33.61412520779476
33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
33.61412520779476	-33.61412520779476	33.61412520779476	-33.61412520779476
33.61412520779476	-33.61412520779476	0.0	0.0
16.80706260389738	0.0	16.80706260389738	16.80706260389738
-33.61412520779476	-16.80706260389738	0.0	0.0
0.0	-16.80706260389738	16.80706260389738	33.61412520779476
0.0	-16.80706260389738	16.80706260389738	16.80706260389738
-50.42118781169214	-16.80706260389738	0.0	16.80706260389738
-50.42118781169214	-50.42118781169214	16.80706260389738	16.80706260389738
-50.42118781169214	-33.61412520779476	16.80706260389738	33.61412520779476
-50.42118781169214	-50.42118781169214	16.80706260389738	16.80706260389738
-50.42118781169214	-33.61412520779476	33.61412520779476	16.80706260389738
-33.61412520779476	-50.42118781169214	16.80706260389738	-16.80706260389738
16.80706260389738	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	-33.61412520779476	16.80706260389738	-33.61412520779476
50.42118781169214	-33.61412520779476	16.80706260389738	-50.42118781169214
33.61412520779476	-33.61412520779476	33.61412520779476	-33.61412520779476
50.42118781169214	-16.80706260389738	16.80706260389738	-50.42118781169214
50.42118781169214	0.0	50.42118781169214	-84.03531301948689
16.80706260389738	0.0	33.61412520779476	-50.42118781169214
16.80706260389738	16.80706260389738	33.61412520779476	0.0
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
0.0	16.80706260389738	-67.22825041558951	0.0
-33.61412520779476	0.0	-50.42118781169214	16.80706260389738
-33.61412520779476	0.0	-33.61412520779476	0.0
-50.42118781169214	16.80706260389738	-67.22825041558951	16.80706260389738
-33.61412520779476	16.80706260389738	-50.42118781169214	33.61412520779476
-117.64943822728168	-33.61412520779476	-50.42118781169214	33.61412520779476
-84.03531301948689	-16.80706260389738	-50.42118781169214	50.42118781169214
-67.22825041558951	0.0	-33.61412520779476	16.80706260389738
-50.42118781169214	-16.80706260389738	-50.42118781169214	0.0
-50.42118781169214	-33.61412520779476	-50.42118781169214	16.80706260389738
0.0	-16.80706260389738	-33.61412520779476	-16.80706260389738
0.0	-33.61412520779476	-50.42118781169214	-16.80706260389738
0.0	-33.61412520779476	-33.61412520779476	-16.80706260389738
33.61412520779476	-16.80706260389738	-33.61412520779476	0.0
0.0	-16.80706260389738	-33.61412520779476	-33.61412520779476
33.61412520779476	-33.61412520779476	-33.61412520779476	-50.42118781169214
50.42118781169214	-16.80706260389738	16.80706260389738	-50.42118781169214
33.61412520779476	0.0	0.0	-50.42118781169214
33.61412520779476	0.0	16.80706260389738	-50.42118781169214
0.0	-50.42118781169214	0.0	-50.42118781169214
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
-33.61412520779476	-33.61412520779476	16.80706260389738	-33.61412520779476
-33.61412520779476	0.0	50.42118781169214	-33.61412520779476
-50.42118781169214	0.0	33.61412520779476	-16.80706260389738
-50.42118781169214	-16.80706260389738	16.80706260389738	0.0
-50.42118781169214	-16.80706260389738	33.61412520779476	0.0
-50.42118781169214	-16.80706260389738	16.80706260389738	16.80706260389738
-67.22825041558951	-16.80706260389738	16.80706260389738	16.80706260389738
-84.03531301948689	-33.61412520779476	0.0	0.0
-67.22825041558951	-16.80706260389738	0.0	0.0
-67.22825041558951	-16.80706260389738	16.80706260389738	-16.80706260389738
-100.84237562338429	-33.61412520779476	0.0	-50.42118781169214
-67.22825041558951	-33.61412520779476	16.80706260389738	-50.42118781169214
-50.42118781169214	-50.42118781169214	0.0	-84.03531301948689
0.0	-16.80706260389738	50.42118781169214	-50.42118781169214
16.80706260389738	-33.61412520779476	33.61412520779476	-84.03531301948689
33.61412520779476	0.0	16.80706260389738	-84.03531301948689
0.0	0.0	33.61412520779476	-67.22825041558951
33.61412520779476	16.80706260389738	50.42118781169214	-50.42118781169214
33.61412520779476	33.61412520779476	33.61412520779476	-33.61412520779476
16.80706260389738	16.80706260389738	33.61412520779476	-16.80706260389738
16.80706260389738	33.61412520779476	16.80706260389738	16.80706260389738
0.0	16.80706260389738	0.0	33.61412520779476
-50.42118781169214	0.0	0.0	33.61412520779476
-67.22825041558951	16.80706260389738	0.0	16.80706260389738
-67.22825041558951	0.0	-33.61412520779476	16.80706260389738
-50.42118781169214	16.80706260389738	16.80706260389738	67.22825041558951
-50.42118781169214	-16.80706260389738	-33.61412520779476	50.42118781169214
-67.22825041558951	-33.61412520779476	0.0	33.61412520779476
-50.42118781169214	-50.42118781169214	0.0	50.42118781169214
0.0	-50.42118781169214	0.0	16.80706260389738
0.0	-67.22825041558951	0.0	16.80706260389738
16.80706260389738	-67.22825041558951	-33.61412520779476	0.0
50.42118781169214	-50.42118781169214	0.0	-16.80706260389738
50.42118781169214	-50.42118781169214	0.0	-16.80706260389738
50.42118781169214	-50.42118781169214	16.80706260389738	-50.42118781169214
67.22825041558951	-33.61412520779476	16.80706260389738	-16.80706260389738
33.61412520779476	-50.42118781169214	0.0	-50.42118781169214
33.61412520779476	-33.61412520779476	0.0	-33.61412520779476
16.80706260389738	-33.61412520779476	-33.61412520779476	-67.22825041558951
0.0	-16.80706260389738	0.0	-33.61412520779476
16.80706260389738	16.80706260389738	16.80706260389738	0.0
-33.61412520779476	0.0	-33.61412520779476	-33.61412520779476
-50.42118781169214	0.0	-33.61412520779476	-16.80706260389738
-50.42118781169214	0.0	0.0	16.80706260389738
-50.42118781169214	16.80706260389738	-50.42118781169214	0.0
-50.42118781169214	16.80706260389738	0.0	16.80706260389738
-50.42118781169214	0.0	-50.42118781169214	-16.80706260389738
-33.61412520779476	0.0	-67.22825041558951	-16.80706260389738
0.0	33.61412520779476	-67.22825041558951	0.0
16.80706260389738	33.61412520779476	-67.22825041558951	-16.80706260389738
0.0	33.61412520779476	-50.42118781169214	-33.61412520779476
16.80706260389738	0.0	16.80706260389738	-50.42118781169214
33.61412520779476	16.80706260389738	50.42118781169214	-50.42118781169214
33.61412520779476	0.0	33.61412520779476	-50.42118781169214
16.80706260389738	16.80706260389738	0.0	-33.61412520779476
16.80706260389738	-16.80706260389738	16.80706260389738	-50.42118781169214
33.61412520779476	-16.80706260389738	16.80706260389738	-84.03531301948689
33.61412520779476	-16.80706260389738	33.61412520779476	-33.61412520779476
16.80706260389738	-16.80706260389738	16.80706260389738	-16.80706260389738
-33.61412520779476	-50.42118781169214	-33.61412520779476	-33.61412520779476
0.0	-16.80706260389738	33.61412520779476	0.0
0.0	-33.61412520779476	16.80706260389738	33.61412520779476
-67.22825041558951	-33.61412520779476	16.80706260389738	16.80706260389738
-67.22825041558951	-16.80706260389738	16.80706260389738	16.80706260389738
-84.03531301948689	0.0	16.80706260389738	16.80706260389738
-67.22825041558951	-16.80706260389738	-33.61412520779476	16.80706260389738
-67.22825041558951	-16.80706260389738	-33.61412520779476	33.61412520779476
-67.22825041558951	-16.80706260389738	0.0	16.80706260389738
-50.42118781169214	-16.80706260389738	-33.61412520779476	16.80706260389738
0.0	-16.80706260389738	0.0	0.0
0.0	-33.61412520779476	16.80706260389738	-33.61412520779476
16.80706260389738	-33.61412520779476	0.0	-33.61412520779476
33.61412520779476	-33.61412520779476	16.80706260389738	-33.61412520779476
50.42118781169214	-50.42118781169214	33.61412520779476	-33.61412520779476
33.61412520779476	-33.61412520779476	16.80706260389738	-16.80706260389738
50.42118781169214	-16.80706260389738	16.80706260389738	0.0
16.80706260389738	-16.80706260389738	-33.61412520779476	0.0
16.80706260389738	-16.80706260389738	33.61412520779476	-16.80706260389738
16.80706260389738	-16.80706260389738	16.80706260389738	-33.61412520779476
33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	16.80706260389738	16.80706260389738	0.0
-33.61412520779476	0.0	16.80706260389738	-16.80706260389738
0.0	-16.80706260389738	16.80706260389738	0.0
0.0	0.0	33.61412520779476	33.61412520779476
-33.61412520779476	0.0	33.61412520779476	50.42118781169214
-50.42118781169214	-16.80706260389738	33.61412520779476	33.61412520779476
-33.61412520779476	0.0	16.80706260389738	50.42118781169214
-50.42118781169214	-50.42118781169214	16.80706260389738	16.80706260389738
0.0	-33.61412520779476	-33.61412520779476	16.80706260389738
0.0	-50.42118781169214	-33.61412520779476	0.0
0.0	-33.61412520779476	0.0	0.0
16.80706260389738	-16.80706260389738	16.80706260389738	-16.80706260389738
16.80706260389738	-16.80706260389738	16.80706260389738	-33.61412520779476
50.42118781169214	16.80706260389738	16.80706260389738	-33.61412520779476
33.61412520779476	-16.80706260389738	-33.61412520779476	-67.22825041558951
33.61412520779476	-16.80706260389738	-33.61412520779476	-67.22825041558951
16.80706260389738	-16.80706260389738	-33.61412520779476	-33.61412520779476
0.0	-16.80706260389738	16.80706260389738	0.0
-67.22825041558951	-50.42118781169214	-50.42118781169214	-16.80706260389738
-67.22825041558951	-33.61412520779476	-50.42118781169214	-16.80706260389738
-50.42118781169214	-16.80706260389738	-50.42118781169214	-16.80706260389738
-67.22825041558951	-33.61412520779476	-67.22825041558951	0.0
-84.03531301948689	-67.22825041558951	-67.22825041558951	0.0
-100.84237562338429	-50.42118781169214	-33.61412520779476	-16.80706260389738
-84.03531301948689	-67.22825041558951	0.0	0.0
-67.22825041558951	-16.80706260389738	-33.61412520779476	-16.80706260389738
-84.03531301948689	-33.61412520779476	-33.61412520779476	16.80706260389738
-84.03531301948689	-16.80706260389738	0.0	16.80706260389738
-67.22825041558951	-16.80706260389738	16.80706260389738	0.0
-50.42118781169214	-16.80706260389738	33.61412520779476	-16.80706260389738
-33.61412520779476	-16.80706260389738	0.0	-50.42118781169214
0.0	16.80706260389738	0.0	-16.80706260389738
0.0	0.0	0.0	-67.22825041558951
0.0	-16.80706260389738	16.80706260389738	-50.42118781169214
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
0.0	-16.80706260389738	33.61412520779476	-33.61412520779476
33.61412520779476	0.0	0.0	-33.61412520779476
16.80706260389738	0.0	0.0	-33.61412520779476
33.61412520779476	-16.80706260389738	0.0	-33.61412520779476
16.80706260389738	0.0	0.0	-50.42118781169214
16.80706260389738	0.0	-50.42118781169214	-33.61412520779476
0.0	16.80706260389738	-50.42118781169214	-33.61412520779476
0.0	0.0	-50.42118781169214	-16.80706260389738
-33.61412520779476	0.0	-33.61412520779476	0.0
-33.61412520779476	16.80706260389738	16.80706260389738	16.80706260389738
-50.42118781169214	-16.80706260389738	-33.61412520779476	0.0
16.80706260389738	16.80706260389738	-33.61412520779476	0.0
0.0	0.0	0.0	0.0
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
0.0	0.0	0.0	-16.80706260389738
33.61412520779476	-33.61412520779476	16.80706260389738	-16.80706260389738
33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
50.42118781169214	-16.80706260389738	33.61412520779476	0.0
16.80706260389738	0.0	33.61412520779476	-16.80706260389738
16.80706260389738	-16.80706260389738	50.42118781169214	0.0
16.80706260389738	-33.61412520779476	33.61412520779476	-16.80706260389738
16.80706260389738	0.0	33.61412520779476	-16.80706260389738
16.80706260389738	0.0	33.61412520779476	-16.80706260389738
0.0	0.0	50.42118781169214	-33.61412520779476
-67.22825041558951	-16.80706260389738	33.61412520779476	0.0
-67.22825041558951	-33.61412520779476	16.80706260389738	16.80706260389738
-84.03531301948689	-33.61412520779476	33.61412520779476	0.0
-67.22825041558951	0.0	16.80706260389738	0.0
-100.84237562338429	-33.61412520779476	0.0	-16.80706260389738
-84.03531301948689	-33.61412520779476	-33.61412520779476	0.0
-84.03531301948689	-33.61412520779476	16.80706260389738	16.80706260389738
-67.22825041558951	-33.61412520779476	16.80706260389738	-16.80706260389738
-33.61412520779476	-16.80706260389738	0.0	-16.80706260389738
-33.61412520779476	-33.61412520779476	0.0	-50.42118781169214
16.80706260389738	-33.61412520779476	16.80706260389738	-67.22825041558951
67.22825041558951	-33.61412520779476	33.61412520779476	-67.22825041558951
50.42118781169214	-67.22825041558951	-33.61412520779476	-67.22825041558951
50.42118781169214	-33.61412520779476	-33.61412520779476	-67.22825041558951
33.61412520779476	-33.61412520779476	-50.42118781169214	-67.22825041558951
50.42118781169214	-16.80706260389738	-33.61412520779476	-16.80706260389738
50.42118781169214	0.0	-33.61412520779476	-33.61412520779476
0.0	-16.80706260389738	-50.42118781169214	-33.61412520779476
0.0	-16.80706260389738	-50.42118781169214	-16.80706260389738
33.61412520779476	16.80706260389738	-67.22825041558951	0.0
-50.42118781169214	-16.80706260389738	-67.22825041558951	0.0
-50.42118781169214	-16.80706260389738	-50.42118781169214	0.0
-84.03531301948689	0.0	-50.42118781169214	0.0
-67.22825041558951	16.80706260389738	-50.42118781169214	33.61412520779476
-84.03531301948689	16.80706260389738	-50.42118781169214	33.61412520779476
-84.03531301948689	-33.61412520779476	0.0	16.80706260389738
-100.84237562338429	-33.61412520779476	-33.61412520779476	50.42118781169214
-84.03531301948689	-33.61412520779476	-33.61412520779476	50.42118781169214
-50.42118781169214	-33.61412520779476	0.0	16.80706260389738
0.0	-16.80706260389738	-50.42118781169214	33.61412520779476
16.80706260389738	-16.80706260389738	-33.61412520779476	0.0
16.80706260389738	-16.80706260389738	0.0	-16.80706260389738
50.42118781169214	-50.42118781169214	33.61412520779476	-33.61412520779476
84.03531301948689	-67.22825041558951	50.42118781169214	-67.22825041558951
84.03531301948689	-33.61412520779476	16.80706260389738	-84.03531301948689
100.84237562338429	-33.61412520779476	33.61412520779476	-50.42118781169214
84.03531301948689	-16.80706260389738	33.61412520779476	-67.22825041558951
50.42118781169214	0.0	16.80706260389738	-50.42118781169214
33.61412520779476	16.80706260389738	-33.61412520779476	-50.42118781169214
16.80706260389738	-16.80706260389738	-33.61412520779476	-33.61412520779476
-33.61412520779476	-16.80706260389738	-33.61412520779476	-33.61412520779476
-50.42118781169214	0.0	16.80706260389738	-33.61412520779476
-84.03531301948689	-16.80706260389738	0.0	16.80706260389738
-100.84237562338429	-16.80706260389738	-33.61412520779476	-16.80706260389738
-67.22825041558951	-16.80706260389738	0.0	0.0
-67.22825041558951	0.0	-33.61412520779476	-16.80706260389738
-84.03531301948689	0.0	0.0	0.0
-84.03531301948689	0.0	-33.61412520779476	0.0
-84.03531301948689	0.0	0.0	0.0
-33.61412520779476	0.0	16.80706260389738	16.80706260389738
0.0	-33.61412520779476	33.61412520779476	-16.80706260389738
-33.61412520779476	-16.80706260389738	16.80706260389738	-33.61412520779476
33.61412520779476	-33.61412520779476	16.80706260389738	-16.80706260389738
33.61412520779476	-33.61412520779476	0.0	-67.22825041558951
33.61412520779476	-16.80706260389738	0.0	-67.22825041558951
33.61412520779476	-16.80706260389738	16.80706260389738	-50.42118781169214
16.80706260389738	-16.80706260389738	33.61412520779476	-33.61412520779476
-33.61412520779476	0.0	16.80706260389738	-33.61412520779476
16.80706260389738	0.0	16.80706260389738	-16.80706260389738
-33.61412520779476	0.0	0.0	-50.42118781169214
0.0	16.80706260389738	16.80706260389738	-16.80706260389738
-33.61412520779476	16.80706260389738	33.61412520779476	0.0
-50.42118781169214	-16.80706260389738	16.80706260389738	0.0
-50.42118781169214	16.80706260389738	33.61412520779476	16.80706260389738
-33.61412520779476	0.0	0.0	16.80706260389738
-67.22825041558951	0.0	0.0	50.42118781169214
-50.42118781169214	-16.80706260389738	0.0	16.80706260389738
-50.42118781169214	-33.61412520779476	0.0	33.61412520779476
-33.61412520779476	-33.61412520779476	0.0	16.80706260389738
0.0	-33.61412520779476	0.0	16.80706260389738
0.0	-33.61412520779476	0.0	16.80706260389738
0.0	-33.61412520779476	16.80706260389738	16.80706260389738
16.80706260389738	-33.61412520779476	16.80706260389738	0.0
33.61412520779476	0.0	0.0	-16.80706260389738
50.42118781169214	16.80706260389738	16.80706260389738	-16.80706260389738
50.42118781169214	-33.61412520779476	16.80706260389738	-16.80706260389738
50.42118781169214	-16.80706260389738	16.80706260389738	-16.80706260389738
33.61412520779476	-16.80706260389738	16.80706260389738	-33.61412520779476
33.61412520779476	-16.80706260389738	0.0	-50.42118781169214
0.0	-16.80706260389738	-33.61412520779476	-16.80706260389738
16.80706260389738	0.0	-33.61412520779476	16.80706260389738
0.0	-16.80706260389738	0.0	-16.80706260389738
-50.42118781169214	0.0	0.0	16.80706260389738
-33.61412520779476	-33.61412520779476	0.0	0.0
-33.61412520779476	-16.80706260389738	0.0	-16.80706260389738
-67.22825041558951	-16.80706260389738	0.0	0.0
-67.22825041558951	-33.61412520779476	0.0	-33.61412520779476
-50.42118781169214	-16.80706260389738	0.0	-33.61412520779476
-50.42118781169214	-16.80706260389738	0.0	-33.61412520779476
-33.61412520779476	0.0	16.80706260389738	-50.42118781169214
-33.61412520779476	-16.80706260389738	0.0	-67.22825041558951
0.0	-16.80706260389738	16.80706260389738	-67.22825041558951
33.61412520779476	-16.80706260389738	50.42118781169214	-100.84237562338429
33.61412520779476	-16.80706260389738	33.61412520779476	-84.03531301948689
67.22825041558951	16.80706260389738	100.84237562338429	-67.22825041558951
67.22825041558951	-16.80706260389738	67.22825041558951	-84.03531301948689
67.22825041558951	16.80706260389738	67.22825041558951	-33.61412520779476
16.80706260389738	16.80706260389738	33.61412520779476	-16.80706260389738
0.0	0.0	33.61412520779476	0.0
-33.61412520779476	-16.80706260389738	0.0	16.80706260389738
-50.42118781169214	0.0	16.80706260389738	33.61412520779476
-50.42118781169214	16.80706260389738	-67.22825041558951	33.61412520779476
-50.42118781169214	0.0	-33.61412520779476	50.42118781169214
-67.22825041558951	-16.80706260389738	-50.42118781169214	16.80706260389738
-67.22825041558951	-16.80706260389738	-50.42118781169214	33.61412520779476
-100.84237562338429	-33.61412520779476	-50.42118781169214	16.80706260389738
-100.84237562338429	-33.61412520779476	-50.42118781169214	16.80706260389738
-100.84237562338429	-16.80706260389738	-50.42118781169214	-16.80706260389738
-50.42118781169214	-16.80706260389738	-50.42118781169214	-16.80706260389738
-33.61412520779476	-16.80706260389738	-33.61412520779476	0.0
0.0	-33.61412520779476	0.0	0.0
0.0	-50.42118781169214	16.80706260389738	0.0
16.80706260389738	-33.61412520779476	33.61412520779476	-16.80706260389738
16.80706260389738	-16.80706260389738	16.80706260389738	-50.42118781169214
50.42118781169214	-16.80706260389738	0.0	-50.42118781169214
33.61412520779476	16.80706260389738	16.80706260389738	-50.42118781169214
33.61412520779476	16.80706260389738	16.80706260389738	-16.80706260389738
50.42118781169214	16.80706260389738	16.80706260389738	0.0
50.42118781169214	16.80706260389738	16.80706260389738	-16.80706260389738
16.80706260389738	-16.80706260389738	0.0	0.0
0.0	-16.80706260389738	-33.61412520779476	33.61412520779476
16.80706260389738	-16.80706260389738	-33.61412520779476	33.61412520779476
-50.42118781169214	-33.61412520779476	0.0	33.61412520779476
-67.22825041558951	-16.80706260389738	-50.42118781169214	33.61412520779476
-50.42118781169214	-33.61412520779476	-33.61412520779476	33.61412520779476
-50.42118781169214	-16.80706260389738	-50.42118781169214	33.61412520779476
-50.42118781169214	0.0	-33.61412520779476	16.80706260389738
-33.61412520779476	-16.80706260389738	0.0	0.0
-50.42118781169214	-16.80706260389738	16.80706260389738	0.0
-33.61412520779476	-16.80706260389738	33.61412520779476	-16.80706260389738
0.0	-50.42118781169214	16.80706260389738	-33.61412520779476
0.0	-50.42118781169214	-33.61412520779476	-16.80706260389738
16.80706260389738	-16.80706260389738	0.0	-33.61412520779476
16.80706260389738	-50.42118781169214	16.80706260389738	-16.80706260389738
33.61412520779476	-33.61412520779476	16.80706260389738	-33.61412520779476
33.61412520779476	-16.80706260389738	50.42118781169214	-33.61412520779476
33.61412520779476	-16.80706260389738	33.61412520779476	-33.61412520779476
16.80706260389738	-16.80706260389738	0.0	-67.22825041558951
16.80706260389738	-16.80706260389738	16.80706260389738	-33.61412520779476
0.0	0.0	16.80706260389738	-33.61412520779476
0.0	-33.61412520779476	0.0	-16.80706260389738
-67.22825041558951	-16.80706260389738	-33.61412520779476	-33.61412520779476
-33.61412520779476	-16.80706260389738	0.0	0.0
-33.61412520779476	-16.80706260389738	-33.61412520779476	-16.80706260389738
-50.42118781169214	0.0	-33.61412520779476	-16.80706260389738
-67.22825041558951	-16.80706260389738	-50.42118781169214	-16.80706260389738
-33.61412520779476	0.0	16.80706260389738	-16.80706260389738
-50.42118781169214	-33.61412520779476	-50.42118781169214	-16.80706260389738
-33.61412520779476	-33.61412520779476	-50.42118781169214	-33.61412520779476
