Devices
1000
,,Imported Kistler Force Plate (Internal Amplifier) - Force,,,Imported Kistler Force Plate (Internal Amplifier) - Moment,,,Imported Kistler Force Plate (Internal Amplifier) - CoP,,,Imported Kistler Force Plate (Internal Amplifier) - Force,,,Imported Kistler Force Plate (Internal Amplifier) - Moment,,,Imported Kistler Force Plate (Internal Amplifier) - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
47,0,156.18,935.563,1715.61,275.41,975.746,1709.2,211.076,778.872,1706.66,349.113,826.449,1704.53,357.963,778.353,1581.66,508.7,657.672,1326.63,239.426,811.374,1468.53,278.287,758.215,1278.05,486.883,830.418,1481.06,210.733,655.358,1541.24,129.331,614.73,1219.1,107.931,721.846,985.801,125.757,792.353,1038.37,69.038,814.952,965.646,374.918,936.028,1495.72,408.669,985.213,1171.59,211.862,1056.64,967.064,189.955,1092.45,1046.19,194.69,1137.47,961.462,351.882,560.606,1020,413.445,805.93,1024.53,540.82,581.532,1120.15,582.824,697.563,1109.27,444.335,451.642,727.239,472.194,446.12,595.805,558.931,400.124,342.284,616.696,401.743,151.311,705.799,450.56,89.2808,442.591,465.811,63.0889,493.355,866.75,810.893,485.793,855.734,543.351,496.809,862.212,417.568,438.397,825.189,121.368,223.614,836.147,68.7739,469.731,747.719,68.5135,341.594,752.008,1045.45,341.594,752.008,0
48,0,155.398,935.847,1716.12,274.595,976.128,1709.73,210.399,779.223,1706.77,348.397,826.897,1704.67,357.162,779.001,1581.8,507.902,658.494,1326.75,238.612,812.186,1468.8,277.564,759.163,1278.15,486.048,831.226,1481.23,209.875,656.261,1541.27,127.517,617.652,1219.5,105.468,726.794,987.235,123.259,796.651,1040.48,66.8207,820.189,968.098,373.896,936.609,1496.33,406.412,986.912,1172.17,207.759,1059.62,970.095,186.573,1094.85,1049.8,176.475,1147.67,958.011,351.156,561.482,1020.12,412.772,806.758,1024.6,540.064,582.32,1120.29,582.108,698.352,1109.41,443.241,452.412,727.338,470.876,446.833,595.887,558.063,400.526,342.59,616.414,401.925,151.806,705.682,450.466,89.879,442.495,465.987,63.3023,492.793,867.366,810.921,485.453,856.173,543.341,496.518,862.551,417.554,438.403,825.285,121.484,223.566,836.14,68.6981,469.71,747.693,68.5457,340.534,752.978,1045.68,340.534,752.978,0
49,0,154.64,936.094,1716.65,273.801,976.478,1710.28,209.753,779.538,1706.89,347.708,827.317,1704.82,356.39,779.62,1581.95,507.122,659.291,1326.87,237.821,812.968,1469.08,276.853,760.085,1278.27,485.238,832.007,1481.4,209.059,657.118,1541.3,125.752,620.49,1219.93,103.062,731.615,988.7,120.848,800.824,1042.61,64.6603,825.28,970.571,372.356,936.704,1496.83,404.187,988.584,1172.76,203.723,1062.57,973.144,183.261,1097.2,1053.43,152.528,1160.52,952.272,350.431,562.34,1020.22,412.112,807.568,1024.67,539.314,583.087,1120.41,581.399,699.113,1109.55,442.162,453.171,727.431,469.588,447.537,595.966,557.227,400.933,342.894,616.143,402.12,152.29,705.583,450.38,90.463,442.417,466.212,63.5502,492.243,867.97,810.953,485.124,856.602,543.336,496.24,862.881,417.544,438.41,825.377,121.585,223.522,836.135,68.6262,469.691,747.669,68.5754,339.423,753.953,1045.89,339.423,753.953,0
50,0,153.906,936.306,1717.19,273.03,976.799,1710.83,209.138,779.819,1707.03,347.048,827.707,1704.98,355.645,780.21,1582.11,506.357,660.063,1326.98,237.054,813.72,1469.37,276.151,760.982,1278.39,484.453,832.759,1481.56,208.281,657.931,1541.34,124.037,623.241,1220.37,100.713,736.305,990.194,118.577,804.883,1044.76,62.5549,830.224,973.064,370.873,936.761,1497.29,401.996,990.227,1173.37,199.713,1065.46,976.228,180.028,1099.51,1057.08,126.005,1174.51,946.074,349.706,563.18,1020.33,411.462,808.358,1024.75,538.571,583.834,1120.53,580.697,699.847,1109.67,441.102,453.918,727.519,468.336,448.23,596.042,556.423,401.342,343.196,615.878,402.325,152.763,705.497,450.304,91.0363,442.357,466.489,63.8222,491.706,868.562,810.99,484.803,857.021,543.336,495.975,863.201,417.539,438.418,825.466,121.673,223.48,836.134,68.5587,469.672,747.648,68.6029,338.302,754.914,1046.1,338.302,754.914,0
51,0,153.196,936.482,1717.73,272.281,977.089,1711.39,208.554,780.067,1707.18,346.415,828.07,1705.15,354.926,780.772,1582.27,505.609,660.809,1327.09,236.308,814.441,1469.67,275.46,761.852,1278.52,483.693,833.482,1481.73,207.538,658.7,1541.38,122.371,625.903,1220.83,98.4199,740.863,991.715,116.48,808.833,1046.91,60.5021,835.019,975.573,370.054,937.587,1497.61,399.842,991.84,1173.98,195.681,1068.28,979.366,176.883,1101.77,1060.76,101.145,1187.76,941.602,348.983,564.002,1020.43,410.823,809.129,1024.83,537.835,584.561,1120.64,580.002,700.555,1109.8,440.062,454.651,727.603,467.122,448.91,596.117,555.653,401.753,343.494,615.616,402.537,153.225,705.423,450.242,91.6027,442.314,466.818,64.1033,491.18,869.142,811.032,484.493,857.429,543.343,495.723,863.511,417.539,438.426,825.552,121.747,223.442,836.135,68.4961,469.655,747.629,68.6281,337.222,755.836,1046.35,337.222,755.836,0
52,0,152.51,936.625,1718.28,271.555,977.35,1711.96,208,780.282,1707.33,345.81,828.403,1705.33,354.233,781.306,1582.43,504.875,661.53,1327.19,235.582,815.133,1469.99,274.779,762.698,1278.66,482.957,834.175,1481.9,206.828,659.428,1541.43,120.758,628.473,1221.31,96.1832,745.289,993.26,114.569,812.677,1049.05,58.4994,839.663,978.096,369.862,939.067,1497.76,397.725,993.42,1174.61,191.587,1070.99,982.577,173.835,1104,1064.46,81.5746,1198.77,940.494,348.261,564.806,1020.53,410.195,809.882,1024.91,537.106,585.269,1120.75,579.315,701.237,1109.91,439.045,455.37,727.685,465.952,449.577,596.193,554.914,402.164,343.789,615.354,402.754,153.672,705.353,450.197,92.1662,442.288,467.199,64.3749,490.665,869.711,811.077,484.191,857.827,543.357,495.483,863.809,417.545,438.434,825.633,121.808,223.408,836.138,68.4386,469.638,747.612,68.6515,336.225,756.704,1046.65,336.225,756.704,0
53,0,151.85,936.735,1718.85,270.853,977.583,1712.53,207.475,780.465,1707.5,345.232,828.707,1705.51,353.566,781.812,1582.6,504.157,662.224,1327.29,234.877,815.795,1470.31,274.108,763.519,1278.81,482.247,834.837,1482.08,206.147,660.117,1541.48,119.196,630.949,1221.8,94.001,749.581,994.826,112.831,816.414,1051.17,56.5439,844.155,980.629,369.825,940.235,1497.76,395.649,994.963,1175.25,187.416,1073.59,985.871,170.895,1106.19,1068.17,68.9768,1206.95,943.236,347.541,565.592,1020.62,409.577,810.616,1025,536.384,585.958,1120.85,578.635,701.894,1110.02,438.054,456.072,727.766,464.827,450.229,596.27,554.208,402.575,344.081,615.089,402.975,154.106,705.284,450.171,92.7309,442.276,467.625,64.6154,490.16,870.267,811.126,483.898,858.214,543.379,495.253,864.096,417.556,438.443,825.712,121.856,223.379,836.143,68.3864,469.622,747.598,68.6733,335.335,757.509,1047,335.335,757.509,0
54,0,151.215,936.814,1719.42,270.174,977.789,1713.11,206.98,780.618,1707.68,344.68,828.982,1705.7,352.922,782.29,1582.77,503.453,662.892,1327.38,234.19,816.428,1470.64,273.446,764.316,1278.97,481.56,835.468,1482.25,205.493,660.767,1541.54,117.688,633.329,1222.3,91.8715,753.736,996.409,111.237,820.04,1053.28,54.6328,848.493,983.168,369.482,940.611,1497.74,393.616,996.468,1175.9,183.188,1076.09,989.248,168.073,1108.35,1071.88,62.8213,1212.68,949.178,346.824,566.36,1020.71,408.969,811.331,1025.09,535.669,586.629,1120.94,577.962,702.527,1110.13,437.09,456.756,727.846,463.751,450.864,596.349,553.532,402.984,344.368,614.817,403.197,154.523,705.21,450.17,93.3001,442.275,468.09,64.8025,489.664,870.81,811.179,483.612,858.589,543.409,495.033,864.369,417.573,438.452,825.787,121.891,223.353,836.15,68.3397,469.607,747.586,68.694,334.546,758.259,1047.4,334.546,758.259,0
55,0,150.605,936.863,1720,269.519,977.967,1713.7,206.512,780.742,1707.87,344.154,829.229,1705.9,352.301,782.74,1582.95,502.763,663.534,1327.47,233.522,817.031,1470.98,272.795,765.089,1279.13,480.897,836.067,1482.43,204.863,661.383,1541.6,116.233,635.613,1222.81,89.7925,757.753,998.006,109.746,823.546,1055.37,52.7629,852.677,985.708,368.518,940.648,1498.02,391.629,997.931,1176.56,178.964,1078.51,992.696,165.38,1110.48,1075.61,61.0701,1216.87,957.03,346.11,567.109,1020.8,408.369,812.028,1025.19,534.961,587.281,1121.03,577.297,703.137,1110.23,436.155,457.422,727.929,462.726,451.482,596.432,552.886,403.39,344.649,614.536,403.42,154.923,705.126,450.197,93.8767,442.281,468.586,64.9148,489.175,871.341,811.235,483.333,858.954,543.448,494.82,864.629,417.595,438.462,825.858,121.914,223.332,836.159,68.2983,469.593,747.576,68.7138,333.831,758.963,1047.81,333.831,758.963,0
56,0,150.021,936.884,1720.59,268.888,978.12,1714.3,206.071,780.838,1708.08,343.653,829.446,1706.1,351.703,783.163,1583.13,502.087,664.15,1327.55,232.872,817.605,1471.32,272.153,765.839,1279.31,480.258,836.634,1482.62,204.254,661.964,1541.67,114.833,637.797,1223.33,87.7618,761.627,999.611,108.315,826.924,1057.43,50.9312,856.706,988.245,367.116,940.867,1498.74,389.689,999.351,1177.24,174.839,1080.9,996.194,162.826,1112.59,1079.32,61.2973,1220.47,965.486,345.4,567.84,1020.89,407.778,812.706,1025.29,534.261,587.916,1121.12,576.64,703.725,1110.33,435.25,458.068,728.013,461.753,452.081,596.519,552.269,403.793,344.925,614.244,403.645,155.304,705.027,450.256,94.4621,442.291,469.102,64.9344,488.692,871.858,811.294,483.06,859.306,543.496,494.612,864.875,417.622,438.472,825.927,121.924,223.315,836.169,68.262,469.579,747.568,68.7333,333.157,759.634,1048.25,333.157,759.634,0
57,0,149.462,936.878,1721.19,268.282,978.247,1714.9,205.657,780.906,1708.29,343.177,829.636,1706.31,351.126,783.56,1583.32,501.424,664.74,1327.64,232.239,818.15,1471.68,271.521,766.565,1279.49,479.641,837.169,1482.8,203.665,662.515,1541.74,113.485,639.881,1223.86,85.7773,765.356,1001.22,106.907,830.165,1059.47,49.1348,860.579,990.773,365.826,941.248,1499.59,387.801,1000.73,1177.93,170.92,1083.3,999.718,160.419,1114.67,1083.04,61.6153,1224.12,973.638,344.695,568.553,1020.98,407.194,813.366,1025.4,533.568,588.533,1121.21,575.991,704.292,1110.43,434.377,458.693,728.102,460.833,452.662,596.612,551.679,404.191,345.193,613.941,403.871,155.667,704.91,450.353,95.0566,442.302,469.626,64.8484,488.215,872.361,811.355,482.791,859.646,543.553,494.408,865.106,417.654,438.483,825.993,121.923,223.302,836.179,68.2305,469.565,747.56,68.7528,332.503,760.281,1048.68,332.503,760.281,0
58,0,148.928,936.846,1721.8,267.699,978.35,1715.5,205.268,780.949,1708.51,342.725,829.798,1706.53,350.569,783.93,1583.52,500.775,665.305,1327.72,231.624,818.667,1472.04,270.899,767.269,1279.68,479.047,837.672,1483,203.093,663.038,1541.82,112.19,641.863,1224.39,83.8374,768.936,1002.83,105.496,833.261,1061.47,47.3711,864.295,993.286,364.79,941.588,1500.27,385.967,1002.05,1178.63,167.303,1085.78,1003.24,158.165,1116.74,1086.73,61.0887,1228.03,981.086,343.996,569.247,1021.06,406.617,814.008,1025.51,532.882,589.133,1121.29,575.349,704.84,1110.53,433.536,459.298,728.195,459.968,453.224,596.71,551.117,404.582,345.455,613.627,404.101,156.01,704.773,450.49,95.6592,442.311,470.145,64.6511,487.742,872.849,811.419,482.524,859.973,543.62,494.204,865.322,417.69,438.495,826.055,121.91,223.292,836.189,68.2034,469.552,747.553,68.7727,331.858,760.905,1049.11,331.858,760.905,0
59,0,148.418,936.789,1722.42,267.142,978.429,1716.11,204.904,780.967,1708.75,342.295,829.932,1706.75,350.033,784.274,1583.72,500.139,665.846,1327.8,231.026,819.156,1472.41,270.288,767.951,1279.87,478.474,838.144,1483.19,202.536,663.534,1541.91,110.948,643.741,1224.93,81.9413,772.363,1004.44,104.065,836.207,1063.45,45.6379,867.852,995.779,363.963,941.9,1500.82,384.189,1003.33,1179.35,164.051,1088.36,1006.75,156.071,1118.79,1090.41,59.6457,1232.14,987.822,343.302,569.922,1021.15,406.047,814.631,1025.62,532.205,589.716,1121.37,574.716,705.37,1110.63,432.728,459.881,728.294,459.156,453.765,596.815,550.581,404.968,345.709,613.303,404.336,156.334,704.615,450.671,96.2674,442.317,470.647,64.3448,487.272,873.323,811.485,482.258,860.286,543.696,493.998,865.523,417.729,438.508,826.115,121.887,223.284,836.2,68.1801,469.539,747.547,68.7932,331.221,761.509,1049.53,331.221,761.509,0
60,0,147.934,936.71,1723.05,266.608,978.486,1716.73,204.563,780.962,1708.99,341.889,830.039,1706.97,349.514,784.593,1583.92,499.515,666.362,1327.88,230.445,819.619,1472.79,269.686,768.611,1280.08,477.923,838.583,1483.4,201.994,664.006,1542,109.756,645.514,1225.46,80.0891,775.635,1006.04,102.611,839,1065.4,43.9338,871.249,998.244,363.759,942.395,1501.32,382.471,1004.55,1180.08,161.182,1091.05,1010.23,154.137,1120.83,1094.06,57.7041,1236.26,994.03,342.616,570.578,1021.23,405.483,815.236,1025.74,531.535,590.283,1121.46,574.09,705.883,1110.73,431.954,460.443,728.399,458.397,454.287,596.927,550.073,405.346,345.958,612.971,404.577,156.64,704.436,450.897,96.8777,442.317,471.118,63.9394,486.804,873.781,811.552,481.99,860.583,543.781,493.788,865.711,417.772,438.521,826.172,121.853,223.278,836.21,68.1602,469.526,747.539,68.8147,330.597,762.089,1049.96,330.597,762.089,0
61,0,147.474,936.609,1723.68,266.098,978.521,1717.35,204.244,780.935,1709.25,341.503,830.121,1707.2,349.014,784.888,1584.13,498.904,666.856,1327.97,229.88,820.057,1473.17,269.095,769.25,1280.29,477.392,838.993,1483.6,201.464,664.455,1542.09,108.613,647.18,1225.99,78.2813,778.749,1007.62,101.141,841.641,1067.3,42.2581,874.485,1000.68,364.443,943.176,1501.77,380.815,1005.73,1180.83,158.666,1093.83,1013.67,152.365,1122.84,1097.67,55.7699,1240.21,999.935,341.939,571.215,1021.32,404.923,815.823,1025.86,530.873,590.833,1121.54,573.473,706.381,1110.84,431.213,460.983,728.51,457.69,454.789,597.047,549.593,405.715,346.201,612.636,404.827,156.927,704.238,451.169,97.4857,442.311,471.549,63.4525,486.337,874.223,811.62,481.718,860.865,543.874,493.571,865.884,417.817,438.535,826.227,121.809,223.274,836.219,68.143,469.513,747.531,68.837,329.991,762.643,1050.38,329.991,762.643,0
62,0,147.037,936.487,1724.33,265.612,978.535,1717.97,203.946,780.888,1709.51,341.139,830.177,1707.43,348.53,785.159,1584.35,498.306,667.327,1328.06,229.333,820.469,1473.56,268.514,769.868,1280.51,476.881,839.372,1483.82,200.946,664.885,1542.19,107.518,648.738,1226.52,76.5197,781.705,1009.19,99.6711,844.135,1069.17,40.6109,877.56,1003.07,365.353,944.073,1502.16,379.225,1006.85,1181.59,156.439,1096.65,1017.08,150.75,1124.84,1101.24,54.1779,1243.89,1005.71,341.269,571.832,1021.41,404.369,816.391,1025.99,530.22,591.368,1121.63,572.863,706.865,1110.94,430.506,461.501,728.629,457.034,455.27,597.174,549.142,406.075,346.441,612.3,405.088,157.198,704.023,451.485,98.0866,442.299,471.928,62.907,485.871,874.65,811.69,481.441,861.129,543.974,493.346,866.044,417.865,438.55,826.279,121.754,223.27,836.227,68.128,469.499,747.522,68.8604,329.408,763.17,1050.81,329.408,763.17,0
63,0,146.624,936.345,1724.98,265.15,978.529,1718.6,203.668,780.821,1709.78,340.795,830.209,1707.67,348.063,785.406,1584.57,497.721,667.777,1328.14,228.802,820.858,1473.96,267.944,770.465,1280.74,476.388,839.722,1484.04,200.439,665.296,1542.3,106.467,650.187,1227.04,74.8059,784.502,1010.74,98.2206,846.487,1071,38.9934,880.473,1005.42,365.504,944.804,1502.54,377.704,1007.93,1182.37,154.412,1099.46,1020.45,149.285,1126.8,1104.77,53.0181,1247.3,1011.48,340.61,572.43,1021.51,403.818,816.941,1026.11,529.576,591.887,1121.72,572.262,707.335,1111.05,429.831,461.998,728.755,456.428,455.732,597.309,548.72,406.425,346.678,611.969,405.359,157.454,703.797,451.842,98.6754,442.281,472.25,62.3292,485.403,875.061,811.759,481.156,861.376,544.081,493.111,866.192,417.914,438.566,826.328,121.691,223.267,836.234,68.1147,469.486,747.51,68.8846,328.85,763.67,1051.24,328.85,763.67,0
64,0,146.233,936.186,1725.64,264.711,978.504,1719.23,203.41,780.737,1710.07,340.471,830.219,1707.9,347.611,785.631,1584.8,497.148,668.207,1328.24,228.287,821.225,1474.36,267.385,771.042,1280.97,475.915,840.045,1484.27,199.943,665.69,1542.42,105.459,651.526,1227.56,73.1421,787.143,1012.26,96.8087,848.707,1072.79,37.4077,883.226,1007.72,364.499,945.058,1502.93,376.253,1008.95,1183.15,152.495,1102.17,1023.78,147.963,1128.73,1108.24,52.1985,1250.48,1017.25,339.961,573.007,1021.6,403.271,817.473,1026.24,528.94,592.391,1121.81,571.668,707.794,1111.16,429.19,462.474,728.889,455.868,456.174,597.452,548.328,406.762,346.915,611.647,405.642,157.698,703.562,452.232,99.2477,442.258,472.509,61.7465,484.934,875.456,811.83,480.862,861.605,544.192,492.864,866.329,417.965,438.582,826.375,121.618,223.264,836.24,68.1026,469.472,747.496,68.9094,328.315,764.143,1051.67,328.315,764.143,0
65,0,145.864,936.009,1726.31,264.295,978.461,1719.86,203.169,780.636,1710.36,340.165,830.208,1708.15,347.173,785.835,1585.03,496.589,668.619,1328.33,227.79,821.57,1474.77,266.837,771.598,1281.22,475.458,840.341,1484.51,199.457,666.068,1542.54,104.493,652.754,1228.06,71.5301,789.627,1013.76,95.4506,850.8,1074.54,35.8567,885.818,1009.96,362.608,944.661,1503.34,374.875,1009.93,1183.95,150.61,1104.73,1027.07,146.77,1130.62,1111.65,51.5582,1253.46,1023.02,339.324,573.564,1021.7,402.727,817.986,1026.37,528.315,592.88,1121.91,571.082,708.243,1111.27,428.581,462.928,729.031,455.353,456.597,597.604,547.968,407.087,347.154,611.34,405.936,157.932,703.323,452.65,99.7995,442.229,472.705,61.1845,484.463,875.835,811.9,480.558,861.816,544.307,492.605,866.456,418.017,438.6,826.42,121.536,223.26,836.245,68.0912,469.458,747.48,68.9344,327.802,764.591,1052.09,327.802,764.591,0
66,0,145.516,935.817,1726.98,263.901,978.4,1720.5,202.946,780.519,1710.66,339.877,830.176,1708.39,346.749,786.018,1585.27,496.043,669.013,1328.43,227.308,821.896,1475.18,266.3,772.134,1281.47,475.019,840.612,1484.75,198.981,666.432,1542.67,103.564,653.873,1228.55,69.9715,791.958,1015.23,94.1532,852.769,1076.26,34.3438,888.253,1012.15,360.476,943.939,1503.79,373.573,1010.86,1184.76,148.701,1107.1,1030.31,145.691,1132.45,1114.99,50.963,1256.26,1028.72,338.698,574.1,1021.81,402.186,818.481,1026.51,527.699,593.355,1122.01,570.504,708.683,1111.39,428.003,463.361,729.181,454.881,456.999,597.763,547.638,407.399,347.397,611.051,406.24,158.157,703.084,453.087,100.328,442.197,472.839,60.6652,483.989,876.199,811.97,480.243,862.009,544.423,492.332,866.575,418.07,438.619,826.463,121.446,223.255,836.249,68.0802,469.443,747.461,68.9595,327.309,765.013,1052.52,327.309,765.013,0
67,0,145.189,935.609,1727.66,263.528,978.323,1721.13,202.739,780.388,1710.97,339.606,830.126,1708.64,346.339,786.182,1585.51,495.509,669.391,1328.53,226.844,822.203,1475.6,265.773,772.65,1281.72,474.596,840.859,1485,198.516,666.782,1542.8,102.672,654.884,1229.02,68.4673,794.137,1016.66,92.9131,854.615,1077.94,32.8731,890.534,1014.27,358.948,943.622,1504.38,372.348,1011.75,1185.58,146.737,1109.24,1033.5,144.712,1134.22,1118.26,50.3516,1258.9,1034.3,338.086,574.615,1021.92,401.648,818.957,1026.64,527.094,593.816,1122.12,569.935,709.115,1111.51,427.456,463.774,729.338,454.449,457.383,597.93,547.34,407.695,347.644,610.785,406.55,158.376,702.849,453.532,100.832,442.16,472.916,60.2051,483.513,876.547,812.04,479.917,862.184,544.54,492.047,866.687,418.125,438.638,826.504,121.348,223.25,836.251,68.0691,469.429,747.44,68.984,326.832,765.41,1052.94,326.832,765.41,0
68,0,144.881,935.389,1728.34,263.177,978.23,1721.77,202.546,780.244,1711.28,339.352,830.06,1708.89,345.941,786.327,1585.76,494.99,669.755,1328.63,226.395,822.493,1476.02,265.258,773.146,1281.98,474.188,841.085,1485.26,198.061,667.118,1542.94,101.815,655.788,1229.47,67.0184,796.169,1018.06,91.7172,856.331,1079.59,31.4487,892.663,1016.33,358.657,944.077,1505.04,371.202,1012.59,1186.4,144.715,1111.16,1036.62,143.814,1135.91,1121.45,49.7336,1261.37,1039.71,337.486,575.11,1022.03,401.112,819.415,1026.78,526.499,594.264,1122.23,569.373,709.539,1111.63,426.939,464.166,729.503,454.054,457.746,598.106,547.07,407.975,347.898,610.545,406.865,158.592,702.621,453.975,101.31,442.12,472.944,59.8146,483.035,876.881,812.109,479.58,862.342,544.655,491.749,866.792,418.18,438.659,826.542,121.242,223.244,836.253,68.0576,469.415,747.416,69.0078,326.372,765.781,1053.36,326.372,765.781,0
69,0,144.592,935.155,1729.03,262.846,978.121,1722.4,202.368,780.088,1711.6,339.115,829.978,1709.14,345.556,786.455,1586.02,494.484,670.105,1328.74,225.963,822.767,1476.45,264.754,773.622,1282.25,473.794,841.29,1485.52,197.616,667.44,1543.09,100.992,656.589,1229.91,65.6252,798.054,1019.43,90.5453,857.91,1081.21,30.075,894.644,1018.33,359.607,944.979,1505.55,370.135,1013.39,1187.23,142.656,1112.87,1039.67,142.98,1137.52,1124.57,49.158,1263.67,1044.91,336.901,575.583,1022.15,400.577,819.856,1026.91,525.916,594.7,1122.35,568.82,709.957,1111.76,426.45,464.538,729.675,453.695,458.09,598.289,546.829,408.238,348.158,610.333,407.179,158.805,702.401,454.405,101.763,442.076,472.93,59.4977,482.553,877.201,812.178,479.231,862.486,544.767,491.438,866.893,418.237,438.681,826.579,121.128,223.237,836.254,68.0456,469.401,747.39,69.0304,325.929,766.127,1053.79,325.929,766.127,0
