CSV File Version 2
Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,Mouse x, Mouse y
 0:02:07.63, 3826, 316.07,318.69,311.25,317.56,47.59,242.39,294.27,726.00,601.00
 0:02:07.67, 3827, 316.50,319.87,-2000.00,-2000.00,-2000.00,244.09,299.13,726.00,601.00
 0:02:07.70, 3828, 317.07,319.83,314.83,319.40,47.35,247.93,298.66,726.00,601.00
 0:02:07.74, 3829, 316.73,320.44,314.92,320.57,47.80,250.78,299.93,726.00,601.00
 0:02:07.77, 3830, 316.67,322.18,314.56,322.26,48.21,251.01,302.05,726.00,601.00
 0:02:07.80, 3831, 316.23,323.38,313.81,323.29,47.84,249.38,300.92,726.00,601.00
 0:02:07.84, 3832, 316.10,324.27,312.29,324.47,47.54,245.95,301.30,726.00,601.00
 0:02:07.87, 3833, 316.65,325.03,314.18,325.19,47.63,248.29,301.17,726.00,601.00
 0:02:07.90, 3834, 317.34,324.70,316.51,325.23,48.36,254.03,300.03,726.00,601.00
 0:02:07.94, 3835, 318.57,323.85,318.63,324.01,47.91,258.71,298.52,726.00,601.00
 0:02:07.97, 3836, 307.16,322.45,-2000.00,-2000.00,-2000.00,220.88,296.01,726.00,601.00
 0:02:08.00, 3837, 299.13,321.21,-2000.00,-2000.00,-2000.00,193.93,293.69,726.00,601.00
 0:02:08.04, 3838, 299.78,321.16,-2000.00,-2000.00,-2000.00,196.08,293.24,726.00,601.00
 0:02:08.07, 3839, 300.13,321.23,284.90,320.38,48.16,200.12,298.93,726.00,601.00
 0:02:08.10, 3840, 300.01,321.76,-2000.00,-2000.00,-2000.00,199.89,301.33,726.00,601.00
 0:02:08.14, 3841, 300.31,321.52,284.93,320.45,47.68,201.49,301.16,726.00,601.00
 0:02:08.17, 3842, 298.64,321.13,280.62,319.44,47.30,192.54,299.34,726.00,601.00
 0:02:08.20, 3843, 299.20,321.25,282.91,320.16,47.70,196.08,300.42,726.00,601.00
 0:02:08.24, 3844, 299.95,321.65,-2000.00,-2000.00,-2000.00,198.66,301.85,726.00,601.00
 0:02:08.27, 3845, 300.38,321.55,284.27,320.13,47.28,199.37,300.20,726.00,601.00
 0:02:08.30, 3846, 300.47,321.10,284.27,319.36,47.59,198.02,298.00,726.00,601.00
 0:02:08.34, 3847, 300.43,321.48,-2000.00,-2000.00,-2000.00,197.98,299.67,726.00,601.00
 0:02:08.37, 3848, 299.93,321.24,-2000.00,-2000.00,-2000.00,196.27,298.80,726.00,601.00
 0:02:08.40, 3849, 299.44,320.80,282.43,318.80,47.41,194.62,297.54,726.00,601.00
 0:02:08.44, 3850, 299.08,320.64,281.87,318.99,47.28,193.91,298.42,726.00,601.00
 0:02:08.47, 3851, 298.85,320.47,-2000.00,-2000.00,-2000.00,193.10,297.73,726.00,601.00
 0:02:08.50, 3852, 298.42,322.25,-2000.00,-2000.00,-2000.00,192.19,305.76,726.00,601.00
 0:02:08.54, 3853, 298.99,322.49,-2000.00,-2000.00,-2000.00,194.14,306.58,726.00,601.00
 0:02:08.57, 3854, 299.71,322.25,-2000.00,-2000.00,-2000.00,196.43,305.20,726.00,601.00
 0:02:08.60, 3855, 300.38,322.11,282.38,322.43,47.44,194.03,306.40,726.00,601.00
 0:02:08.64, 3856, 300.93,321.88,283.49,322.29,47.32,193.63,306.76,726.00,601.00
 0:02:08.67, 3857, 300.93,321.75,-2000.00,-2000.00,-2000.00,193.59,306.16,726.00,601.00
 0:02:08.70, 3858, 300.33,321.91,-2000.00,-2000.00,-2000.00,191.67,307.12,726.00,601.00
 0:02:08.74, 3859, 299.99,321.75,282.76,322.18,47.08,193.22,307.10,726.00,601.00
 0:02:08.77, 3860, 299.89,321.84,-2000.00,-2000.00,-2000.00,192.92,307.54,726.00,601.00
 0:02:08.80, 3861, 300.11,321.95,282.16,322.33,47.63,192.90,307.55,726.00,601.00
 0:02:08.84, 3862, 300.28,321.47,-2000.00,-2000.00,-2000.00,193.34,305.37,726.00,601.00
 0:02:08.87, 3863, 300.59,321.23,283.36,321.31,47.78,194.07,305.19,726.00,601.00
 0:02:08.90, 3864, 300.96,320.67,-2000.00,-2000.00,-2000.00,195.14,302.56,726.00,601.00
 0:02:08.94, 3865, 301.91,319.93,-2000.00,-2000.00,-2000.00,198.09,298.92,726.00,601.00
 0:02:08.97, 3866, 302.31,319.46,-2000.00,-2000.00,-2000.00,199.28,296.70,726.00,601.00
 0:02:09.00, 3867, 302.33,319.79,287.21,317.64,46.87,201.13,297.05,726.00,601.00
 0:02:09.04, 3868, 302.02,319.77,286.06,317.33,47.02,199.30,295.70,726.00,601.00
 0:02:09.07, 3869, 301.72,319.86,286.48,317.87,47.95,200.09,296.58,726.00,601.00
 0:02:09.10, 3870, 301.55,319.90,-2000.00,-2000.00,-2000.00,199.54,296.83,726.00,601.00
 0:02:09.14, 3871, 308.86,320.87,-2000.00,-2000.00,-2000.00,223.99,298.24,726.00,601.00
 0:02:09.17, 3872, 312.07,321.72,-2000.00,-2000.00,-2000.00,234.81,300.76,726.00,601.00
 0:02:09.20, 3873, 312.32,321.70,-2000.00,-2000.00,-2000.00,235.64,300.60,726.00,601.00
 0:02:09.24, 3874, 312.39,321.84,-2000.00,-2000.00,-2000.00,235.90,301.17,726.00,601.00
 0:02:09.27, 3875, 312.49,322.01,303.24,322.20,47.31,228.61,302.43,726.00,601.00
 0:02:09.30, 3876, 312.27,322.49,-2000.00,-2000.00,-2000.00,228.03,304.57,726.00,601.00
 0:02:09.34, 3877, 311.87,322.56,303.59,323.37,47.08,226.01,304.75,726.00,601.00
 0:02:09.37, 3878, 311.35,322.73,-2000.00,-2000.00,-2000.00,224.33,305.66,726.00,601.00
 0:02:09.40, 3879, 311.29,323.00,303.56,324.23,48.48,228.71,306.16,726.00,601.00
 0:02:09.44, 3880, 310.90,323.24,-2000.00,-2000.00,-2000.00,227.46,307.32,726.00,601.00
 0:02:09.47, 3881, 310.93,323.06,-2000.00,-2000.00,-2000.00,227.54,306.55,726.00,601.00
 0:02:09.50, 3882, 310.92,323.56,-2000.00,-2000.00,-2000.00,227.62,308.72,726.00,601.00
 0:02:09.54, 3883, 310.64,323.23,-2000.00,-2000.00,-2000.00,226.62,307.41,726.00,601.00
 0:02:09.57, 3884, 311.10,323.44,301.92,324.78,47.99,226.29,307.27,726.00,601.00
 0:02:09.60, 3885, 328.25,328.44,338.55,338.69,47.87,294.91,326.78,726.00,601.00
 0:02:09.64, 3886, 329.45,330.06,338.74,338.03,48.57,298.76,327.35,726.00,601.00
 0:02:09.67, 3887, 329.21,329.78,337.50,337.89,48.12,293.56,322.03,726.00,601.00
 0:02:09.70, 3888, 328.74,328.82,336.28,337.04,48.53,290.38,321.61,726.00,601.00
 0:02:09.74, 3889, 328.08,329.32,335.31,337.43,48.56,288.65,323.70,726.00,601.00
 0:02:09.77, 3890, 327.65,329.08,334.88,337.00,48.66,288.46,321.94,726.00,601.00
 0:02:09.80, 3891, 327.44,329.51,334.87,338.45,48.56,289.28,325.34,726.00,601.00
 0:02:09.84, 3892, 327.74,329.22,334.62,337.79,48.87,288.72,324.65,726.00,601.00
 0:02:09.87, 3893, 326.90,328.53,334.20,337.01,48.90,287.83,323.38,726.00,601.00
 0:02:09.90, 3894, 321.81,322.27,324.56,322.96,48.20,268.59,301.30,726.00,601.00
 0:02:09.94, 3895, 322.58,323.72,324.99,325.13,48.44,268.79,304.06,726.00,601.00
 0:02:09.97, 3896, 322.82,324.24,325.95,325.91,48.78,269.57,304.23,726.00,601.00
 0:02:10.00, 3897, 322.86,324.48,324.33,325.62,48.58,266.08,303.17,726.00,601.00
 0:02:10.04, 3898, 322.76,325.43,324.55,325.41,48.38,264.50,300.85,726.00,601.00
 0:02:10.07, 3899, 322.19,326.12,324.79,327.26,48.45,266.42,301.74,726.00,601.00
 0:02:10.10, 3900, 322.51,326.42,325.10,328.66,48.78,268.66,305.03,726.00,601.00
 0:02:10.14, 3901, 322.85,327.37,325.93,328.29,48.65,269.78,303.97,726.00,601.00
 0:02:10.17, 3902, 322.85,327.99,326.22,328.69,48.79,270.48,301.42,726.00,601.00
 0:02:10.21, 3903, 323.06,327.94,-2000.00,-2000.00,-2000.00,271.14,301.17,726.00,601.00
 0:02:10.24, 3904, 323.58,327.79,-2000.00,-2000.00,-2000.00,272.77,300.49,726.00,601.00
 0:02:10.27, 3905, 323.55,327.49,327.42,327.30,48.41,272.45,297.50,726.00,601.00
 0:02:10.31, 3906, 323.53,327.42,327.40,328.15,48.42,272.42,299.20,726.00,601.00
 0:02:10.34, 3907, 322.97,326.70,326.61,326.34,48.65,271.10,296.92,726.00,601.00
 0:02:10.37, 3908, 322.58,326.26,325.28,325.26,48.50,268.56,294.61,726.00,601.00
 0:02:10.41, 3909, 322.19,326.12,324.42,324.89,48.41,266.22,293.83,726.00,601.00
 0:02:10.44, 3910, 322.20,325.68,325.19,324.28,48.72,267.83,292.66,726.00,601.00
 0:02:10.47, 3911, 322.31,325.49,324.81,324.06,48.55,267.68,292.73,726.00,601.00
 0:02:10.51, 3912, 322.74,325.69,324.98,325.07,48.76,266.99,295.17,726.00,601.00
 0:02:10.54, 3913, 323.11,325.59,326.44,324.70,48.48,269.22,294.98,726.00,601.00
 0:02:10.57, 3914, 320.90,324.53,321.42,324.52,48.59,261.02,295.95,726.00,601.00
 0:02:10.61, 3915, 320.49,323.87,320.92,322.04,47.96,259.15,293.26,726.00,601.00
 0:02:10.64, 3916, 320.75,323.52,320.80,320.95,48.32,258.62,289.67,726.00,601.00
 0:02:10.67, 3917, 320.72,323.08,-2000.00,-2000.00,-2000.00,258.41,287.83,726.00,601.00
 0:02:10.71, 3918, 320.54,322.66,321.83,320.63,48.04,260.64,289.28,726.00,601.00
 0:02:10.74, 3919, 320.71,322.37,321.22,319.29,47.88,260.58,288.17,726.00,601.00
 0:02:10.77, 3920, 321.29,322.23,321.37,319.62,47.95,259.03,288.31,726.00,601.00
 0:02:10.81, 3921, 321.55,322.22,323.02,319.81,48.11,261.60,289.44,726.00,601.00
 0:02:10.84, 3922, 321.87,322.21,324.02,318.73,48.37,264.85,286.94,726.00,601.00
 0:02:10.87, 3923, 322.14,321.96,324.79,317.87,48.10,266.64,283.75,726.00,601.00
 0:02:10.91, 3924, 322.90,321.36,326.02,318.12,48.32,268.92,284.54,726.00,601.00
 0:02:10.94, 3925, 323.37,320.39,-2000.00,-2000.00,-2000.00,270.19,280.47,726.00,601.00
 0:02:10.97, 3926, 324.00,320.00,328.08,315.47,48.36,271.97,281.31,726.00,601.00
 0:02:11.01, 3927, 323.98,320.09,328.35,316.91,48.53,272.82,284.99,726.00,601.00
 0:02:11.04, 3928, 324.12,320.21,328.43,316.62,48.33,273.25,285.66,726.00,601.00
 0:02:11.07, 3929, 323.91,320.34,-2000.00,-2000.00,-2000.00,272.62,286.23,726.00,601.00
 0:02:11.11, 3930, 324.27,320.22,328.75,317.19,48.09,273.65,286.39,726.00,601.00
 0:02:11.14, 3931, 324.30,320.11,328.79,316.61,48.60,273.70,285.77,726.00,601.00
 0:02:11.17, 3932, 324.27,320.22,328.26,316.47,48.30,272.42,284.93,726.00,601.00
 0:02:11.21, 3933, 324.16,320.05,-2000.00,-2000.00,-2000.00,272.02,284.27,726.00,601.00
 0:02:11.24, 3934, 324.27,320.22,-2000.00,-2000.00,-2000.00,272.42,284.93,726.00,601.00
 0:02:11.27, 3935, 324.23,320.04,-2000.00,-2000.00,-2000.00,272.26,284.21,726.00,601.00
 0:02:11.31, 3936, 324.54,320.13,329.27,315.77,48.55,273.77,282.84,726.00,601.00
 0:02:11.34, 3937, 324.79,319.95,329.38,316.18,48.71,274.32,283.40,726.00,601.00
 0:02:11.37, 3938, 311.16,319.00,-2000.00,-2000.00,-2000.00,229.90,281.72,726.00,601.00
 0:02:11.41, 3939, 305.90,319.04,-2000.00,-2000.00,-2000.00,212.48,283.62,726.00,601.00
 0:02:11.44, 3940, 306.79,319.70,-2000.00,-2000.00,-2000.00,215.58,286.17,726.00,601.00
 0:02:11.47, 3941, 308.00,320.00,-2000.00,-2000.00,-2000.00,219.66,287.07,726.00,601.00
 0:02:11.51, 3942, 308.75,319.94,-2000.00,-2000.00,-2000.00,222.12,286.53,726.00,601.00
 0:02:11.54, 3943, 309.46,319.00,-2000.00,-2000.00,-2000.00,224.28,282.24,726.00,601.00
 0:02:11.57, 3944, 309.45,311.64,301.66,300.12,48.12,225.64,255.14,726.00,601.00
 0:02:11.61, 3945, 310.24,312.90,-2000.00,-2000.00,-2000.00,228.52,260.45,726.00,601.00
 0:02:11.64, 3946, 310.68,313.77,-2000.00,-2000.00,-2000.00,230.14,264.15,726.00,601.00
 0:02:11.67, 3947, 310.92,314.73,304.27,304.91,48.51,232.15,265.65,726.00,601.00
 0:02:11.71, 3948, 311.50,316.00,305.21,308.45,48.82,233.71,270.91,726.00,601.00
 0:02:11.74, 3949, 314.52,317.14,-2000.00,-2000.00,-2000.00,243.87,275.18,726.00,601.00
 0:02:11.77, 3950, 327.75,320.23,336.45,316.44,49.17,288.02,285.32,726.00,601.00
 0:02:11.81, 3951, 327.20,322.01,334.96,319.51,49.18,286.13,289.47,726.00,601.00
 0:02:11.84, 3952, 326.27,323.20,333.67,320.44,48.16,283.75,289.64,726.00,601.00
 0:02:11.87, 3953, 326.01,324.05,333.48,323.72,48.44,284.59,294.44,726.00,601.00
 0:02:11.91, 3954, 326.00,325.00,332.44,324.29,47.96,282.70,296.52,726.00,601.00
 0:02:11.94, 3955, 325.78,324.88,332.97,324.13,47.84,282.87,294.63,726.00,601.00
 0:02:11.97, 3956, 325.77,323.72,-2000.00,-2000.00,-2000.00,282.46,290.13,726.00,601.00
 0:02:12.01, 3957, 318.07,310.95,-2000.00,-2000.00,-2000.00,255.11,236.04,726.00,601.00
 0:02:12.04, 3958, 318.13,311.94,319.70,297.76,46.52,259.72,243.46,726.00,601.00
 0:02:12.07, 3959, 318.82,311.56,320.99,296.88,46.87,263.33,243.06,726.00,601.00
 0:02:12.11, 3960, 319.25,311.08,320.50,296.11,46.35,261.47,241.56,726.00,601.00
 0:02:12.14, 3961, 319.50,310.66,320.89,295.88,46.59,260.52,241.80,726.00,601.00
 0:02:12.17, 3962, 318.43,310.50,-2000.00,-2000.00,-2000.00,257.01,241.21,726.00,601.00
 0:02:12.21, 3963, 315.05,310.09,-2000.00,-2000.00,-2000.00,245.91,239.91,726.00,601.00
 0:02:12.24, 3964, 315.05,310.09,312.24,296.00,46.14,245.44,244.24,726.00,601.00
 0:02:12.27, 3965, 315.05,310.09,-2000.00,-2000.00,-2000.00,245.44,244.24,726.00,601.00
 0:02:12.31, 3966, 315.47,309.84,-2000.00,-2000.00,-2000.00,246.78,243.07,726.00,601.00
 0:02:12.34, 3967, 315.76,309.44,312.76,293.97,45.97,245.32,241.46,726.00,601.00
 0:02:12.37, 3968, 315.85,308.17,313.40,292.56,46.07,245.60,238.40,726.00,601.00
 0:02:12.41, 3969, 315.31,310.46,311.76,296.55,46.54,243.38,247.93,726.00,601.00
 0:02:12.44, 3970, 308.31,324.30,-2000.00,-2000.00,-2000.00,223.38,309.76,726.00,601.00
 0:02:12.47, 3971, 309.91,325.45,-2000.00,-2000.00,-2000.00,228.97,314.08,726.00,601.00
 0:02:12.51, 3972, 310.31,325.16,-2000.00,-2000.00,-2000.00,230.21,312.68,726.00,601.00
 0:02:12.54, 3973, 311.22,325.17,303.51,329.04,46.97,231.24,314.36,726.00,601.00
 0:02:12.57, 3974, 311.45,325.26,-2000.00,-2000.00,-2000.00,232.01,314.69,726.00,601.00
 0:02:12.61, 3975, 311.71,324.83,-2000.00,-2000.00,-2000.00,232.77,312.75,726.00,601.00
 0:02:12.64, 3976, 312.07,324.76,304.64,327.38,47.14,232.08,311.98,726.00,601.00
 0:02:12.67, 3977, 312.43,324.42,-2000.00,-2000.00,-2000.00,233.19,310.40,726.00,601.00
 0:02:12.71, 3978, 312.86,324.20,306.66,326.00,48.11,235.18,307.74,726.00,601.00
 0:02:12.74, 3979, 313.18,323.88,306.33,326.41,47.88,234.65,308.96,726.00,601.00
 0:02:12.78, 3980, 313.40,323.65,306.75,325.36,48.39,234.19,308.00,726.00,601.00
 0:02:12.81, 3981, 313.35,323.48,305.89,324.76,47.80,232.02,306.19,726.00,601.00
 0:02:12.84, 3982, 313.35,323.56,306.04,324.17,47.64,231.32,304.36,726.00,601.00
 0:02:12.88, 3983, 313.46,323.14,307.05,323.68,48.01,233.76,302.35,726.00,601.00
 0:02:12.91, 3984, 313.72,322.55,307.84,323.43,48.21,236.38,302.64,726.00,601.00
 0:02:12.94, 3985, 313.86,322.21,308.06,323.02,48.56,237.12,303.17,726.00,601.00
 0:02:12.98, 3986, 313.82,322.12,-2000.00,-2000.00,-2000.00,236.98,302.82,726.00,601.00
 0:02:13.01, 3987, 313.91,322.14,306.81,321.94,47.87,233.80,301.28,726.00,601.00
 0:02:13.04, 3988, 313.88,321.95,307.17,322.42,48.45,233.07,301.61,726.00,601.00
 0:02:13.08, 3989, 314.07,321.96,307.04,321.70,47.89,232.97,300.90,726.00,601.00
 0:02:13.11, 3990, 314.15,321.64,308.23,321.53,48.39,235.14,299.65,726.00,601.00
 0:02:13.14, 3991, 314.26,321.41,309.35,321.12,48.44,239.02,299.14,726.00,601.00
 0:02:13.18, 3992, 314.16,321.03,308.35,320.54,48.48,237.77,298.33,726.00,601.00
 0:02:13.21, 3993, 307.19,323.76,293.84,326.85,47.83,211.14,314.78,726.00,601.00
 0:02:13.24, 3994, 306.22,324.07,-2000.00,-2000.00,-2000.00,208.02,316.55,726.00,601.00
 0:02:13.28, 3995, 306.35,323.83,-2000.00,-2000.00,-2000.00,208.38,315.48,726.00,601.00
 0:02:13.31, 3996, 306.34,323.40,-2000.00,-2000.00,-2000.00,208.26,313.59,726.00,601.00
 0:02:13.34, 3997, 306.40,323.34,-2000.00,-2000.00,-2000.00,208.43,313.32,726.00,601.00
 0:02:13.38, 3998, 306.51,322.85,-2000.00,-2000.00,-2000.00,208.69,311.13,726.00,601.00
 0:02:13.41, 3999, 306.46,322.77,293.35,325.06,47.52,209.12,312.15,726.00,601.00
 0:02:13.44, 4000, 316.54,323.98,-2000.00,-2000.00,-2000.00,242.82,313.29,726.00,601.00
 0:02:13.48, 4001, 344.29,328.93,-2000.00,-2000.00,-2000.00,334.91,325.50,726.00,601.00
 0:02:13.51, 4002, 344.88,329.18,366.28,337.94,48.97,337.02,326.65,726.00,601.00
 0:02:13.54, 4003, 342.68,328.35,363.19,335.72,49.16,332.76,321.09,726.00,601.00
 0:02:13.58, 4004, 340.64,327.70,359.50,334.17,49.03,327.89,317.47,726.00,601.00
 0:02:13.61, 4005, 338.19,326.57,355.13,332.86,48.69,321.01,315.32,726.00,601.00
 0:02:13.64, 4006, 340.20,326.95,-2000.00,-2000.00,-2000.00,327.25,316.84,726.00,601.00
 0:02:13.68, 4007, 342.29,327.24,363.65,332.76,48.38,335.36,315.79,726.00,601.00
 0:02:13.71, 4008, 341.62,327.08,361.65,333.20,48.38,332.55,315.19,726.00,601.00
 0:02:13.74, 4009, 341.16,326.43,360.50,332.53,48.19,329.70,315.18,726.00,601.00
 0:02:13.78, 4010, 336.98,325.25,-2000.00,-2000.00,-2000.00,316.45,310.68,726.00,601.00
 0:02:13.81, 4011, 300.03,316.81,-2000.00,-2000.00,-2000.00,193.53,285.97,726.00,601.00
 0:02:13.84, 4012, 293.71,316.01,-2000.00,-2000.00,-2000.00,172.16,284.95,726.00,601.00
 0:02:13.88, 4013, 294.63,316.26,275.67,312.98,47.58,183.12,291.24,726.00,601.00
 0:02:13.91, 4014, 295.45,316.06,276.39,311.74,47.60,187.60,290.47,726.00,601.00
 0:02:13.94, 4015, 296.45,316.17,-2000.00,-2000.00,-2000.00,190.95,290.56,726.00,601.00
 0:02:13.98, 4016, 297.26,315.92,-2000.00,-2000.00,-2000.00,193.60,289.12,726.00,601.00
 0:02:14.01, 4017, 297.86,316.21,-2000.00,-2000.00,-2000.00,195.65,290.14,726.00,601.00
 0:02:14.04, 4018, 298.27,315.79,281.71,312.39,47.29,195.99,290.41,726.00,601.00
 0:02:14.08, 4019, 298.97,315.89,282.02,311.48,47.28,195.74,289.56,726.00,601.00
 0:02:14.11, 4020, 297.56,316.19,279.21,312.94,47.69,189.54,292.32,726.00,601.00
 0:02:14.14, 4021, 297.77,316.19,-2000.00,-2000.00,-2000.00,190.22,292.22,726.00,601.00
 0:02:14.18, 4022, 297.88,316.11,280.31,313.17,47.78,191.76,293.80,726.00,601.00
 0:02:14.21, 4023, 298.22,316.22,-2000.00,-2000.00,-2000.00,192.91,294.14,726.00,601.00
 0:02:14.24, 4024, 298.29,316.28,-2000.00,-2000.00,-2000.00,193.17,294.39,726.00,601.00
 0:02:14.28, 4025, 298.42,316.26,281.66,313.70,48.48,195.11,295.15,726.00,601.00
 0:02:14.31, 4026, 298.50,316.27,-2000.00,-2000.00,-2000.00,195.39,295.16,726.00,601.00
 0:02:14.34, 4027, 298.47,316.19,-2000.00,-2000.00,-2000.00,195.27,294.82,726.00,601.00
 0:02:14.38, 4028, 297.92,316.28,281.15,313.24,48.81,194.88,294.22,726.00,601.00
 0:02:14.41, 4029, 298.08,316.44,281.35,313.27,48.83,195.65,293.38,726.00,601.00
 0:02:14.44, 4030, 297.94,316.18,-2000.00,-2000.00,-2000.00,195.12,292.30,726.00,601.00
 0:02:14.48, 4031, 298.00,316.47,-2000.00,-2000.00,-2000.00,195.41,293.56,726.00,601.00
 0:02:14.51, 4032, 297.99,316.11,-2000.00,-2000.00,-2000.00,195.26,291.97,726.00,601.00
 0:02:14.54, 4033, 298.08,316.53,281.70,312.91,48.90,196.33,291.86,726.00,601.00
 0:02:14.58, 4034, 298.12,316.46,281.12,313.82,48.71,195.36,293.69,726.00,601.00
 0:02:14.61, 4035, 323.14,319.96,-2000.00,-2000.00,-2000.00,278.38,300.86,726.00,601.00
 0:02:14.64, 4036, 334.94,322.69,-2000.00,-2000.00,-2000.00,317.03,309.13,726.00,601.00
 0:02:14.68, 4037, 334.97,322.32,349.55,326.05,49.96,313.51,308.42,726.00,601.00
 0:02:14.71, 4038, 335.08,322.38,349.61,325.53,50.26,311.93,307.01,726.00,601.00
 0:02:14.74, 4039, 334.95,322.22,349.57,325.42,50.15,311.72,306.23,726.00,601.00
 0:02:14.78, 4040, 334.87,322.23,349.33,325.10,50.34,311.42,305.81,726.00,601.00
 0:02:14.81, 4041, 334.95,322.22,349.16,325.48,50.23,310.88,306.28,726.00,601.00
 0:02:14.84, 4042, 334.95,322.07,348.97,324.62,50.56,309.88,305.03,726.00,601.00
 0:02:14.88, 4043, 335.42,322.04,350.14,323.98,50.53,311.49,303.04,726.00,601.00
 0:02:14.91, 4044, 345.91,323.54,370.31,327.17,50.51,345.14,307.19,726.00,601.00
 0:02:14.94, 4045, 346.24,324.05,369.51,327.26,50.67,343.32,306.92,726.00,601.00
 0:02:14.98, 4046, 346.25,323.89,369.57,327.82,50.68,341.88,307.26,726.00,601.00
 0:02:15.01, 4047, 344.72,323.74,368.29,327.96,50.68,341.10,308.83,726.00,601.00
 0:02:15.04, 4048, 310.88,318.23,-2000.00,-2000.00,-2000.00,231.75,292.80,726.00,601.00
 0:02:15.08, 4049, 297.78,316.88,279.97,314.54,51.58,191.13,295.18,726.00,601.00
 0:02:15.11, 4050, 298.16,317.23,282.19,315.98,50.67,196.88,299.43,726.00,601.00
 0:02:15.15, 4051, 298.66,317.83,282.17,316.41,50.44,198.09,300.63,726.00,601.00
 0:02:15.18, 4052, 299.08,318.00,-2000.00,-2000.00,-2000.00,199.53,301.20,726.00,601.00
 0:02:15.21, 4053, 299.03,318.23,282.86,316.64,50.41,198.03,299.66,726.00,601.00
 0:02:15.25, 4054, 299.19,318.04,282.69,316.94,50.15,197.39,299.91,726.00,601.00
 0:02:15.28, 4055, 299.37,318.43,282.19,316.64,50.21,195.31,299.86,726.00,601.00
 0:02:15.31, 4056, 299.61,318.53,282.04,317.19,49.81,193.57,299.93,726.00,601.00
 0:02:15.35, 4057, 300.02,318.64,283.08,317.14,50.31,194.84,299.95,726.00,601.00
 0:02:15.38, 4058, 300.34,318.77,284.06,316.38,50.68,197.01,297.19,726.00,601.00
 0:02:15.41, 4059, 300.44,318.72,284.82,316.80,50.79,199.21,296.71,726.00,601.00
 0:02:15.45, 4060, 300.58,318.51,285.84,316.93,50.91,202.32,297.62,726.00,601.00
 0:02:15.48, 4061, 299.44,319.23,282.15,317.47,50.68,195.74,299.76,726.00,601.00
 0:02:15.51, 4062, 298.31,319.33,-2000.00,-2000.00,-2000.00,192.04,300.69,726.00,601.00
 0:02:15.55, 4063, 298.55,319.05,280.87,316.67,50.39,191.71,297.09,726.00,601.00
 0:02:15.58, 4064, 298.60,318.87,280.84,317.51,50.10,192.17,298.87,726.00,601.00
 0:02:15.61, 4065, 298.61,318.77,282.53,317.41,50.68,196.27,299.81,726.00,601.00
 0:02:15.65, 4066, 298.51,318.64,280.71,317.14,50.17,193.94,299.68,726.00,601.00
 0:02:15.68, 4067, 298.13,319.10,281.48,317.84,50.36,194.43,300.94,726.00,601.00
 0:02:15.71, 4068, 298.01,318.90,280.39,317.78,50.29,193.73,300.74,726.00,601.00
 0:02:15.75, 4069, 298.16,318.95,-2000.00,-2000.00,-2000.00,194.25,300.92,726.00,601.00
 0:02:15.78, 4070, 298.31,318.51,280.98,317.03,50.62,193.67,299.72,726.00,601.00
 0:02:15.81, 4071, 301.71,319.36,286.67,318.35,50.16,203.28,301.11,726.00,601.00
 0:02:15.85, 4072, 301.85,319.42,286.88,318.10,50.56,202.61,299.82,726.00,601.00
 0:02:15.88, 4073, 301.85,319.50,-2000.00,-2000.00,-2000.00,202.63,300.19,726.00,601.00
 0:02:15.91, 4074, 302.18,319.54,-2000.00,-2000.00,-2000.00,203.73,300.23,726.00,601.00
 0:02:15.95, 4075, 302.19,319.34,-2000.00,-2000.00,-2000.00,203.72,299.34,726.00,601.00
 0:02:15.98, 4076, 302.43,319.11,-2000.00,-2000.00,-2000.00,204.47,298.24,726.00,601.00
 0:02:16.01, 4077, 302.27,319.21,-2000.00,-2000.00,-2000.00,203.97,298.76,726.00,601.00
 0:02:16.05, 4078, 302.45,318.51,287.34,317.83,51.08,202.85,299.64,726.00,601.00
 0:02:16.08, 4079, 302.53,318.57,287.51,317.94,51.16,202.47,302.07,726.00,601.00
 0:02:16.11, 4080, 302.55,318.62,288.53,317.92,51.06,204.97,301.64,726.00,601.00
 0:02:16.15, 4081, 302.66,318.70,-2000.00,-2000.00,-2000.00,205.36,301.98,726.00,601.00
 0:02:16.18, 4082, 301.23,316.21,286.84,313.17,51.05,203.24,292.06,726.00,601.00
 0:02:16.21, 4083, 299.96,315.09,284.98,311.59,51.07,201.22,289.95,726.00,601.00
 0:02:16.25, 4084, 300.35,315.39,284.18,311.09,50.20,199.33,289.59,726.00,601.00
 0:02:16.28, 4085, 300.69,315.13,-2000.00,-2000.00,-2000.00,200.40,288.29,726.00,601.00
 0:02:16.31, 4086, 301.11,315.26,-2000.00,-2000.00,-2000.00,201.82,288.72,726.00,601.00
 0:02:16.35, 4087, 301.27,315.03,287.44,311.03,50.87,204.21,287.80,726.00,601.00
 0:02:16.38, 4088, 301.67,315.07,287.42,310.96,50.84,205.53,288.34,726.00,601.00
 0:02:16.41, 4089, 301.89,315.04,287.87,312.11,50.26,205.56,291.16,726.00,601.00
 0:02:16.45, 4090, 302.11,315.21,-2000.00,-2000.00,-2000.00,206.34,291.85,726.00,601.00
 0:02:16.48, 4091, 301.07,310.85,-2000.00,-2000.00,-2000.00,201.82,273.12,726.00,601.00
