Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Juan Jorquera Bonafonte,RUNNING,04/04/2018,13:06:11,00:48:45,8.72,152,10.7,19.8,05:36,03:02,624,24,80,,58,100,69,53,9,176.0,80.0,199,55,51,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:45:04,154,9.1,06:36,79,74,,8175.30,33.0,,
,00:45:05,154,9.1,06:36,79,74,,8177.80,33.0,,
,00:45:06,154,9.1,06:36,79,74,,8180.50,33.0,,
,00:45:07,154,9.1,06:36,80,74,,8183.00,33.0,,
,00:45:08,153,9.2,06:31,80,74,,8185.70,33.0,,
,00:45:09,153,9.2,06:31,80,74,,8188.60,33.0,,
,00:45:10,153,9.2,06:31,80,75,,8191.30,33.0,,
,00:45:11,153,9.2,06:31,79,75,,8193.90,33.0,,
,00:45:12,153,9.2,06:31,79,75,,8196.50,33.0,,
,00:45:13,153,9.2,06:31,78,75,,8199.20,33.0,,
,00:45:14,153,9.2,06:31,77,76,,8201.70,33.0,,
,00:45:15,152,9.2,06:31,77,76,,8204.00,33.0,,
,00:45:16,153,9.2,06:31,79,76,,8206.00,33.2,,
,00:45:17,153,9.2,06:31,79,76,,8207.70,33.0,,
,00:45:18,153,9.2,06:31,80,76,,8209.60,33.0,,
,00:45:19,153,9.2,06:31,80,76,,8212.10,33.0,,
,00:45:20,153,9.3,06:27,79,76,,8214.60,33.0,,
,00:45:21,153,9.3,06:27,79,76,,8216.40,33.0,,
,00:45:22,153,9.4,06:23,79,77,,8218.70,33.1,,
,00:45:23,153,9.4,06:23,80,77,,8221.60,33.0,,
,00:45:24,153,9.4,06:23,80,77,,8225.20,33.1,,
,00:45:25,152,9.5,06:19,80,77,,8228.60,33.0,,
,00:45:26,152,9.5,06:19,80,77,,8231.70,33.0,,
,00:45:27,152,9.5,06:19,79,77,,8234.40,33.1,,
,00:45:28,153,9.5,06:19,80,77,,8237.00,33.1,,
,00:45:29,153,9.5,06:19,79,77,,8239.70,33.0,,
,00:45:30,153,9.5,06:19,79,77,,8242.40,33.0,,
,00:45:31,154,9.5,06:19,79,77,,8245.00,33.1,,
,00:45:32,154,9.5,06:19,79,77,,8247.60,33.0,,
,00:45:33,154,9.5,06:19,79,77,,8250.00,33.1,,
,00:45:34,154,9.4,06:23,79,77,,8252.30,33.2,,
,00:45:35,155,9.4,06:23,79,77,,8254.60,33.2,,
,00:45:36,155,9.4,06:23,79,77,,8257.10,33.2,,
,00:45:37,155,9.4,06:23,79,77,,8259.30,33.0,,
,00:45:38,155,9.3,06:27,79,77,,8261.70,33.1,,
,00:45:39,155,9.3,06:27,79,77,,8264.10,33.0,,
,00:45:40,155,9.3,06:27,79,77,,8266.50,33.1,,
,00:45:41,155,9.2,06:31,80,77,,8268.80,33.1,,
,00:45:42,155,9.2,06:31,80,77,,8271.40,33.2,,
,00:45:43,155,9.2,06:31,80,77,,8273.80,33.1,,
,00:45:44,155,9.2,06:31,80,77,,8276.20,33.2,,
,00:45:45,155,9.2,06:31,79,77,,8278.60,33.2,,
,00:45:46,154,9.1,06:36,79,77,,8281.00,33.2,,
,00:45:47,154,9.1,06:36,79,77,,8283.30,33.2,,
,00:45:48,154,9.1,06:36,79,77,,8285.70,33.2,,
,00:45:49,154,9.1,06:36,80,77,,8288.20,33.2,,
,00:45:50,154,9.1,06:36,80,77,,8290.60,33.1,,
,00:45:51,154,9.1,06:36,80,77,,8293.10,33.1,,
,00:45:52,154,9.1,06:36,80,77,,8295.50,33.2,,
,00:45:53,153,9.1,06:36,80,77,,8297.90,33.2,,
,00:45:54,153,9.1,06:36,80,77,,8300.70,33.1,,
,00:45:55,153,9.1,06:36,80,77,,8303.40,33.2,,
,00:45:56,153,9.1,06:36,80,77,,8306.00,33.2,,
,00:45:57,153,9.2,06:31,80,77,,8308.60,33.0,,
,00:45:58,153,9.2,06:31,79,77,,8311.50,33.1,,
,00:45:59,153,9.2,06:31,79,77,,8314.40,33.2,,
,00:46:00,153,9.2,06:31,79,77,,8317.00,33.2,,
,00:46:01,153,9.3,06:27,79,77,,8319.80,33.1,,
,00:46:02,152,9.3,06:27,79,77,,8322.50,33.2,,
,00:46:03,152,9.4,06:23,80,77,,8325.20,33.2,,
,00:46:04,152,9.4,06:23,79,77,,8327.70,33.2,,
,00:46:05,152,9.4,06:23,79,77,,8330.30,33.2,,
,00:46:06,152,9.4,06:23,79,77,,8333.00,33.2,,
,00:46:07,152,9.4,06:23,79,77,,8335.80,33.3,,
,00:46:08,152,9.4,06:23,79,77,,8338.20,33.2,,
,00:46:09,153,9.3,06:27,79,77,,8340.70,33.0,,
,00:46:10,153,9.3,06:27,79,77,,8343.10,33.2,,
,00:46:11,153,9.3,06:27,79,77,,8345.60,33.2,,
,00:46:12,153,9.3,06:27,79,77,,8348.10,33.1,,
,00:46:13,152,9.3,06:27,79,77,,8350.60,33.2,,
,00:46:14,152,9.2,06:31,81,77,,8353.20,33.2,,
,00:46:15,152,9.2,06:31,79,77,,8355.50,33.2,,
,00:46:16,152,9.2,06:31,79,77,,8357.70,33.2,,
,00:46:17,152,9.2,06:31,80,77,,8360.20,33.2,,
,00:46:18,152,9.1,06:36,80,77,,8362.60,33.2,,
,00:46:19,152,9.1,06:36,80,77,,8364.80,33.1,,
,00:46:20,152,9.1,06:36,80,77,,8367.30,33.1,,
,00:46:21,151,9.1,06:36,80,77,,8369.60,33.2,,
,00:46:22,151,9.0,06:40,80,77,,8371.90,33.2,,
,00:46:23,151,9.0,06:40,80,77,,8374.10,33.1,,
,00:46:24,151,8.9,06:44,80,77,,8376.30,33.2,,
,00:46:25,151,8.9,06:44,80,77,,8378.50,33.2,,
,00:46:26,151,8.8,06:49,79,77,,8380.80,33.2,,
,00:46:27,151,8.8,06:49,79,77,,8382.90,33.1,,
,00:46:28,150,8.8,06:49,79,77,,8385.10,33.2,,
,00:46:29,150,8.7,06:54,80,77,,8387.10,33.1,,
,00:46:30,150,8.7,06:54,80,77,,8389.10,33.1,,
,00:46:31,150,8.7,06:54,79,77,,8391.50,33.2,,
,00:46:32,150,8.7,06:54,79,77,,8393.90,33.1,,
,00:46:33,149,8.7,06:54,79,77,,8396.30,33.2,,
,00:46:34,149,8.7,06:54,80,77,,8399.00,33.1,,
,00:46:35,148,8.8,06:49,79,77,,8401.50,33.0,,
,00:46:36,148,8.8,06:49,79,77,,8404.10,33.2,,
,00:46:37,148,8.8,06:49,79,77,,8406.80,33.1,,
,00:46:38,147,8.8,06:49,79,77,,8409.50,33.0,,
,00:46:39,147,8.8,06:49,79,77,,8412.00,33.0,,
,00:46:40,146,8.8,06:49,79,77,,8414.40,33.0,,
,00:46:41,146,8.8,06:49,79,77,,8416.90,33.1,,
,00:46:42,146,8.8,06:49,79,77,,8419.30,33.0,,
,00:46:43,146,8.8,06:49,80,77,,8421.60,33.0,,
,00:46:44,146,8.7,06:54,79,77,,8424.10,33.0,,
,00:46:45,145,8.7,06:54,80,77,,8426.30,33.0,,
,00:46:46,145,8.6,06:59,80,76,,8428.60,33.0,,
,00:46:47,145,8.6,06:59,80,76,,8430.70,33.1,,
,00:46:48,145,8.5,07:04,80,76,,8433.00,33.0,,
,00:46:49,145,8.5,07:04,80,76,,8435.20,33.0,,
,00:46:50,145,8.5,07:04,80,76,,8437.40,33.0,,
,00:46:51,145,8.5,07:04,80,76,,8439.70,33.1,,
,00:46:52,144,8.6,06:59,80,76,,8442.10,33.0,,
,00:46:53,144,8.7,06:54,80,76,,8444.40,32.9,,
,00:46:54,144,8.8,06:49,80,76,,8447.10,33.0,,
,00:46:55,144,8.9,06:44,80,76,,8449.90,33.0,,
,00:46:56,144,8.9,06:44,80,76,,8452.70,33.0,,
,00:46:57,144,8.9,06:44,80,76,,8455.30,33.0,,
,00:46:58,144,8.9,06:44,79,76,,8457.80,33.0,,
,00:46:59,143,8.9,06:44,79,76,,8460.40,33.0,,
,00:47:00,143,8.9,06:44,79,76,,8463.10,33.0,,
,00:47:01,143,8.9,06:44,79,76,,8465.50,33.0,,
,00:47:02,143,8.9,06:44,80,76,,8467.90,33.0,,
,00:47:03,143,8.9,06:44,79,76,,8470.40,33.0,,
,00:47:04,143,8.9,06:44,79,76,,8472.90,33.0,,
,00:47:05,143,9.0,06:40,79,76,,8475.30,33.0,,
,00:47:06,143,9.0,06:40,80,76,,8478.00,33.0,,
,00:47:07,143,9.0,06:40,80,76,,8480.60,33.0,,
,00:47:08,143,9.0,06:40,80,76,,8483.20,33.0,,
,00:47:09,143,8.9,06:44,80,76,,8485.60,33.0,,
,00:47:10,143,8.9,06:44,80,75,,8487.90,33.0,,
,00:47:11,143,8.9,06:44,80,75,,8490.20,32.9,,
,00:47:12,143,8.8,06:49,80,75,,8492.40,33.0,,
,00:47:13,142,8.8,06:49,80,75,,8494.70,33.0,,
,00:47:14,142,8.8,06:49,80,74,,8497.00,33.0,,
,00:47:15,142,8.9,06:44,80,74,,8499.30,33.0,,
,00:47:16,142,8.9,06:44,80,74,,8501.90,33.0,,
,00:47:17,142,9.0,06:40,80,74,,8504.60,33.0,,
,00:47:18,142,9.1,06:36,79,74,,8507.70,33.0,,
,00:47:19,142,9.1,06:36,79,74,,8510.70,32.9,,
,00:47:20,142,9.2,06:31,79,74,,8513.80,32.9,,
,00:47:21,141,9.2,06:31,79,74,,8516.90,32.9,,
,00:47:22,141,9.2,06:31,79,74,,8519.50,32.9,,
,00:47:23,141,9.2,06:31,79,74,,8522.30,32.9,,
,00:47:24,140,9.2,06:31,79,74,,8524.90,32.9,,
,00:47:25,140,9.1,06:36,79,74,,8527.40,33.0,,
,00:47:26,140,9.1,06:36,79,74,,8529.60,32.9,,
,00:47:27,140,9.1,06:36,80,74,,8531.70,32.9,,
,00:47:28,140,9.1,06:36,80,74,,8534.00,33.0,,
,00:47:29,140,9.1,06:36,80,74,,8536.30,33.0,,
,00:47:30,140,9.1,06:36,80,73,,8538.70,33.0,,
,00:47:31,140,9.1,06:36,80,73,,8541.20,32.9,,
,00:47:32,140,9.1,06:36,80,73,,8543.60,32.8,,
,00:47:33,139,9.1,06:36,80,73,,8546.40,33.0,,
,00:47:34,139,9.2,06:31,80,72,,8549.20,32.8,,
,00:47:35,139,9.2,06:31,79,72,,8552.10,33.0,,
,00:47:36,139,9.3,06:27,79,72,,8554.90,32.9,,
,00:47:37,139,9.3,06:27,79,72,,8557.70,32.9,,
,00:47:38,139,9.3,06:27,80,72,,8560.50,32.9,,
,00:47:39,139,9.3,06:27,80,72,,8563.50,32.8,,
,00:47:40,139,9.3,06:27,80,72,,8566.40,32.9,,
,00:47:41,139,9.3,06:27,80,72,,8569.20,32.9,,
,00:47:42,139,9.3,06:27,80,71,,8571.50,32.9,,
,00:47:43,140,9.3,06:27,80,71,,8573.90,32.9,,
,00:47:44,140,9.2,06:31,79,71,,8576.10,32.9,,
,00:47:45,139,9.1,06:36,79,71,,8578.50,32.9,,
,00:47:46,140,9.0,06:40,79,71,,8580.40,32.8,,
,00:47:47,140,8.9,06:44,79,71,,8582.50,32.9,,
,00:47:48,140,8.9,06:44,79,70,,8584.50,32.8,,
,00:47:49,140,8.7,06:54,79,70,,8586.50,32.8,,
,00:47:50,140,8.7,06:54,79,70,,8588.80,32.9,,
,00:47:51,140,8.7,06:54,79,70,,8591.10,32.8,,
,00:47:52,139,8.6,06:59,80,69,,8593.30,32.9,,
,00:47:53,139,8.5,07:04,80,69,,8595.60,32.9,,
,00:47:54,139,8.4,07:09,80,69,,8597.90,32.8,,
,00:47:55,138,8.3,07:14,80,69,,8600.00,32.9,,
,00:47:56,138,8.1,07:24,80,68,,8601.90,32.9,,
,00:47:57,138,8.0,07:30,80,68,,8603.90,32.8,,
,00:47:58,138,8.0,07:30,80,68,,8605.80,32.9,,
,00:47:59,137,7.9,07:36,79,68,,8607.70,32.8,,
,00:48:00,137,7.9,07:36,79,68,,8609.50,32.8,,
,00:48:01,138,7.9,07:36,79,68,,8611.50,32.8,,
,00:48:02,138,7.9,07:36,79,68,,8613.50,32.9,,
,00:48:03,138,7.9,07:36,79,68,,8615.40,32.8,,
,00:48:04,138,7.9,07:36,79,68,,8617.60,32.8,,
,00:48:05,137,8.0,07:30,79,68,,8620.20,32.7,,
,00:48:06,138,8.0,07:30,79,68,,8622.80,32.8,,
,00:48:07,138,8.1,07:24,79,68,,8625.50,32.8,,
,00:48:08,138,8.2,07:19,79,68,,8628.10,32.8,,
,00:48:09,138,8.3,07:14,79,68,,8630.70,32.8,,
,00:48:10,138,8.4,07:09,80,68,,8633.20,32.8,,
,00:48:11,138,8.6,06:59,80,68,,8636.10,32.7,,
,00:48:12,138,8.8,06:49,80,67,,8639.00,32.9,,
,00:48:13,138,9.0,06:40,80,67,,8641.90,32.8,,
,00:48:14,138,9.2,06:31,80,67,,8644.70,32.9,,
,00:48:15,138,9.4,06:23,79,67,,8647.70,32.8,,
,00:48:16,138,9.5,06:19,80,67,,8650.60,32.8,,
,00:48:17,138,9.6,06:15,79,67,,8653.90,32.8,,
,00:48:18,138,9.6,06:15,80,67,,8656.80,32.8,,
,00:48:19,138,9.6,06:15,80,67,,8659.70,32.8,,
,00:48:20,138,9.6,06:15,79,66,,8662.60,32.8,,
,00:48:21,139,9.5,06:19,80,66,,8665.20,32.8,,
,00:48:22,139,9.4,06:23,79,66,,8667.70,32.8,,
,00:48:23,139,9.4,06:23,79,66,,8669.80,32.8,,
,00:48:24,139,9.3,06:27,79,66,,8672.10,32.8,,
,00:48:25,139,9.3,06:27,79,66,,8674.30,32.8,,
,00:48:26,139,9.2,06:31,80,66,,8676.50,32.8,,
,00:48:27,139,9.2,06:31,80,66,,8678.90,32.8,,
,00:48:28,139,9.2,06:31,80,65,,8681.30,32.8,,
,00:48:29,140,9.2,06:31,80,65,,8683.60,32.8,,
,00:48:30,140,9.2,06:31,80,65,,8686.20,33.0,,
,00:48:31,140,9.2,06:31,80,65,,8688.90,32.7,,
,00:48:32,140,9.2,06:31,80,65,,8691.50,32.7,,
,00:48:33,140,9.3,06:27,80,65,,8694.10,32.8,,
,00:48:34,140,9.3,06:27,80,65,,8696.80,32.8,,
,00:48:35,140,9.3,06:27,80,65,,8699.40,32.8,,
,00:48:36,140,9.2,06:31,80,64,,8702.10,32.8,,
,00:48:37,140,9.1,06:36,80,64,,8704.60,32.8,,
,00:48:38,140,9.0,06:40,80,64,,8706.80,32.8,,
,00:48:39,139,8.9,06:44,78,64,,8708.60,32.8,,
,00:48:40,139,8.8,06:49,78,63,,8710.30,32.8,,
,00:48:41,139,8.6,06:59,74,63,,8712.00,32.9,,
,00:48:42,138,8.4,07:09,67,63,,8713.20,32.9,,
,00:48:43,138,8.1,07:24,60,63,,8714.40,32.9,,
,00:48:44,138,7.8,07:42,60,63,,8715.30,32.9,,
,00:48:45,139,7.6,07:54,60,63,,8716.10,33.0,,
